backend_id,eval_id,status,from_cache,wer,hits,substitutions,deletions,insertions,reference_words,inference_seconds,audio_seconds,rtf,error_category,error_message,attempts,raw_reference,raw_hypothesis,normalized_reference,normalized_hypothesis
crisp_v0823_parakeet_q4k,svarah_test_0033,success,0,0.000000,1,0,0,0,1,0.546470,0.310000,1.762808,,,1,Three,Three.,3,3
crisp_v0823_parakeet_q4k,svarah_test_0034,success,0,3.000000,0,1,0,2,1,0.502232,0.430625,1.166287,,,1,Padma,Pas de noix.,padma,pas de noix
crisp_v0823_parakeet_q4k,svarah_test_0035,success,0,0.050000,19,1,0,0,20,3.575530,6.638687,0.538590,,,1,The scenes of the movie of John Abraham riding the Suzuki Hayabusa It made me fall in love with biking,"The scenes of the movie of John Ibrahim riding the Suzuki Hayabusa, it made me fall in love with biking.",the scenes of the movie of john abraham riding the suzuki hayabusa it made me fall in love with biking,the scenes of the movie of john ibrahim riding the suzuki hayabusa it made me fall in love with biking
crisp_v0823_parakeet_q4k,svarah_test_0036,success,0,0.000000,10,0,0,0,10,1.253674,2.768438,0.452845,,,1,and hoping that one of them would turn out good,and hoping that one of them would turn out good.,and hoping that one of them would turn out good,and hoping that one of them would turn out good
crisp_v0823_parakeet_q4k,svarah_test_0037,success,0,0.176471,14,3,0,0,17,4.001730,8.461500,0.472934,,,1,The price mentioned for National Gardens Potted Tomato Seeds is not correct as compare to market prices.,The price mentioned for national garden spotted tomato seeds is not correct as compared to market prices.,the price mentioned for national gardens potted tomato seeds is not correct as compare to market prices,the price mentioned for national garden spotted tomato seeds is not correct as compared to market prices
crisp_v0823_parakeet_q4k,svarah_test_0038,success,0,0.000000,10,0,0,0,10,3.074269,6.520000,0.471514,,,1,And so difficult to say a favorite particular favorite quote,and uh so difficult to say um a favorite particular favorite quote,and so difficult to say a favorite particular favorite quote,and so difficult to say a favorite particular favorite quote
crisp_v0823_parakeet_q4k,svarah_test_0039,success,0,0.000000,12,0,0,0,12,2.603170,5.480000,0.475031,,,1,"the religion, or the community, or the race that they belong to,","the religion, um, or the community or the race that they belong to.",the religion or the community or the race that they belong to,the religion or the community or the race that they belong to
crisp_v0823_parakeet_q4k,svarah_test_0040,success,0,0.000000,11,0,0,0,11,1.918446,3.530063,0.543459,,,1,Tennis courts have been built for youngsters to learn the sport.,Tennis courts have been built for youngsters to learn the sport.,tennis courts have been built for youngsters to learn the sport,tennis courts have been built for youngsters to learn the sport
crisp_v0823_parakeet_q4k,svarah_test_0041,success,0,0.083333,12,0,0,1,12,3.464875,7.043000,0.491960,,,1,"yes it caters different need and different sectors for example, hospitality, agriculture","And yes, it caters different need and different sectors, for example, hospitality, agriculture.",yes it caters different need and different sectors for example hospitality agriculture,and yes it caters different need and different sectors for example hospitality agriculture
crisp_v0823_parakeet_q4k,svarah_test_0042,success,0,0.000000,35,0,0,0,35,7.564864,15.625813,0.484126,,,1,"It celebrates the occasion on two days, that is 15th and 16th of August. The festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle","It celebrates the occasion on two days, that is fifteenth and sixteenth of August. The festivity is held on such a large scale that even people from neighbouring town gather here to witness the spectacle.",it celebrates the occasion on 2 days that is 15th and 16th of august the festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle,it celebrates the occasion on 2 days that is 15th and 16th of august the festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle
crisp_v0823_parakeet_q4k,svarah_test_0043,success,0,0.000000,1,0,0,0,1,0.324070,0.514500,0.629873,,,1,On,On,on,on
crisp_v0823_parakeet_q4k,svarah_test_0044,success,0,0.058824,16,1,0,0,17,5.426751,5.823563,0.931861,,,1,The people in a traditional school focus on the subjects that are of the same for everyone,the pupils in a traditional school focus on the subjects that are of the same for everyone,the people in a traditional school focus on the subjects that are of the same for everyone,the pupils in a traditional school focus on the subjects that are of the same for everyone
crisp_v0823_parakeet_q4k,svarah_test_0045,success,0,0.000000,12,0,0,0,12,4.959354,7.051437,0.703311,,,1,"Initially, I used to think that yoga is very hard to practice.",Initially I used to think that yoga is very hard to practice.,initially i used to think that yoga is very hard to practice,initially i used to think that yoga is very hard to practice
crisp_v0823_parakeet_q4k,svarah_test_0046,success,0,0.000000,11,0,0,0,11,2.487026,3.884125,0.640305,,,1,"For example, you might be able to decrease your shipping costs","For example, you might be able to decrease your shipping costs",for example you might be able to decrease your shipping costs,for example you might be able to decrease your shipping costs
crisp_v0823_parakeet_q4k,svarah_test_0047,success,0,0.000000,31,0,0,0,31,6.336037,12.755250,0.496740,,,1,"Apart from these factors, the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income.","Apart from these factors, the challenges like salary given to uh private school teachers is quite meager and they find it quite hard to make uh their ends meet in such less income.",apart from these factors the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income,apart from these factors the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income
crisp_v0823_parakeet_q4k,svarah_test_0048,success,0,0.000000,11,0,0,0,11,2.011957,4.151438,0.484641,,,1,Show a list of all available vaccination center in State Maharashtra,Show a list of all available vaccination center in state Maharashtra.,show a list of all available vaccination center in state maharashtra,show a list of all available vaccination center in state maharashtra
crisp_v0823_parakeet_q4k,svarah_test_0049,success,0,0.000000,1,0,0,0,1,0.575033,0.622062,0.924397,,,1,Government,Government,government,government
crisp_v0823_parakeet_q4k,svarah_test_0050,success,0,0.157895,17,2,0,1,19,4.743536,9.400875,0.504584,,,1,"So, the matter I took take to paint is nature maybe a same scenery or any animal or flowers","So uh the matter I took take to paint is nature, maybe is scene scenery or an any animal or flowers",so the matter i took take to paint is nature maybe a same scenery or any animal or flowers,so the matter i took take to paint is nature maybe is scene scenery or an any animal or flowers
crisp_v0823_parakeet_q4k,svarah_test_0051,success,0,0.000000,17,0,0,0,17,3.892549,7.465937,0.521374,,,1,"So yes, English plays a very important role in exchanging and communication that is very very important","So yes, English plays a very important role in exchanging and communication. That is very, very important.",so yes english plays a very important role in exchanging and communication that is very very important,so yes english plays a very important role in exchanging and communication that is very very important
crisp_v0823_parakeet_q4k,svarah_test_0052,success,0,0.000000,5,0,0,0,5,1.026048,1.867063,0.549552,,,1,more than any other kind,uh more than any other kind.,more than any other kind,more than any other kind
crisp_v0823_parakeet_q4k,svarah_test_0053,success,0,0.250000,12,0,0,3,12,3.912270,8.849438,0.442093,,,1,"the 10th day and up to Purnima, people visit to their relatives",the tenth day and up to uh Purnima n day people visit to their relative relatives,the 10th day and up to purnima people visit to their relatives,the 10th day and up to purnima n day people visit to their relative relatives
crisp_v0823_parakeet_q4k,svarah_test_0054,success,0,1.000000,1,5,0,1,6,0.879471,1.799375,0.488765,,,1,throng and climb the Baukungri peak,Trons and client above could be freaking.,throng and climb the baukungri peak,trons and client above could be freaking
crisp_v0823_parakeet_q4k,svarah_test_0055,success,0,0.000000,1,0,0,0,1,0.252586,0.560000,0.451046,,,1,Yeah.,Yeah.,yeah,yeah
crisp_v0823_parakeet_q4k,svarah_test_0056,success,0,0.000000,1,0,0,0,1,0.311325,0.690750,0.450705,,,1,On,On.,on,on
crisp_v0823_parakeet_q4k,svarah_test_0057,success,0,1.000000,0,1,0,0,1,0.286931,0.480000,0.597773,,,1,food,Ford.,food,ford
crisp_v0823_parakeet_q4k,svarah_test_0058,success,0,0.000000,11,0,0,0,11,1.668117,3.553187,0.469470,,,1,She is the recipient of several accolades including a Filmfare Award.,"She is the recipient of several accolades, including a Filmfare Award.",she is the recipient of several accolades including a filmfare award,she is the recipient of several accolades including a filmfare award
crisp_v0823_parakeet_q4k,svarah_test_0059,success,0,0.000000,17,0,0,0,17,2.104671,5.000000,0.420934,,,1,"So in order to bring all these back, in order to promote our cultural aspects, our cultural","So in order to bring all these back, in order to promote our cultural aspects, our cultural",so in order to bring all these back in order to promote our cultural aspects our cultural,so in order to bring all these back in order to promote our cultural aspects our cultural
crisp_v0823_parakeet_q4k,svarah_test_0060,success,0,0.000000,29,0,0,0,29,4.624129,12.481188,0.370488,,,1,"There, There is something which pulls me towards that book which makes me read again and again and again is the kind of connection I feel with her stories.","There there is something which pulls me towards that book, which makes me read again and again and again, is the kind of connection I feel with her stories.",there there is something which pulls me towards that book which makes me read again and again and again is the kind of connection i feel with her stories,there there is something which pulls me towards that book which makes me read again and again and again is the kind of connection i feel with her stories
crisp_v0823_parakeet_q4k,svarah_test_0061,success,0,0.000000,2,0,0,0,2,0.388189,1.105500,0.351143,,,1,volume level,Volume level,volume level,volume level
crisp_v0823_parakeet_q4k,svarah_test_0062,success,0,0.000000,10,0,0,0,10,1.523783,3.456000,0.440909,,,1,Pay Rs. 500 more to the last scanned QR code,Pay Rs five hundred more to the last scanned QR code.,pay rs 500 more to the last scanned qr code,pay rs 500 more to the last scanned qr code
crisp_v0823_parakeet_q4k,svarah_test_0063,success,0,0.000000,1,0,0,0,1,0.226379,0.287000,0.788777,,,1,Down,Down.,down,down
crisp_v0823_parakeet_q4k,svarah_test_0064,success,0,0.000000,16,0,0,0,16,3.924781,10.309375,0.380700,,,1,William Shakespeare is believed to be responsible for the addition of thousands of words new words.,"William Shakespeare is believed to be responsible for the addition of thousands of words, new words.",william shakespeare is believed to be responsible for the addition of 1000s of words new words,william shakespeare is believed to be responsible for the addition of 1000s of words new words
crisp_v0823_parakeet_q4k,svarah_test_0065,success,0,0.047619,21,0,0,1,21,2.912397,7.659500,0.380233,,,1,"the people who practice those different religions, they have a high level of tolerance and respect for each other's religion",Well the people who practice those different religions they have a high level of tolerance and respect for each other's religion.,the people who practice those different religions they have a high level of tolerance and respect for each other is religion,well the people who practice those different religions they have a high level of tolerance and respect for each other is religion
crisp_v0823_parakeet_q4k,svarah_test_0066,success,0,0.222222,8,1,0,1,9,2.100394,5.145000,0.408240,,,1,"Lakshmi Vilas Palace, residence of Vadodara's royal family.","Lakshmi Vilas Palace, a residence of Audra's royal family.",lakshmi vilas palace residence of vadodara is royal family,lakshmi vilas palace a residence of audra is royal family
crisp_v0823_parakeet_q4k,svarah_test_0067,success,0,0.142857,13,1,0,1,14,2.277733,5.680500,0.400974,,,1,What are the items in Processed Food items with the offer of minimum 40 % ?,What are the items in the processed food items with the offer of minimum forty percent?,what are the items in processed food items with the offer of minimum 40 ,what are the items in the processed food items with the offer of minimum 40%
crisp_v0823_parakeet_q4k,svarah_test_0068,success,0,1.000000,0,0,1,0,1,0.192588,0.332375,0.579431,,,1,Up,Uh,up,
crisp_v0823_parakeet_q4k,svarah_test_0069,success,0,0.111111,9,0,0,1,9,2.379593,5.599687,0.424951,,,1,our festivals which are considered to be the symbols,Our festivals which are considered to be the symbols of,our festivals which are considered to be the symbols,our festivals which are considered to be the symbols of
crisp_v0823_parakeet_q4k,svarah_test_0070,success,0,0.000000,1,0,0,0,1,0.383474,0.864563,0.443547,,,1,Backward,Backward.,backward,backward
crisp_v0823_parakeet_q4k,svarah_test_0071,success,0,0.214286,11,1,2,0,14,1.806547,4.800000,0.376364,,,1,"That is why I like poetry, and it is my favorite genre in writing.",That is why I like poetry and it is my favourite journey.,that is why i like poetry and it is my favorite genre in writing,that is why i like poetry and it is my favorite journey
crisp_v0823_parakeet_q4k,svarah_test_0072,success,0,0.000000,1,0,0,0,1,0.245997,0.433437,0.567549,,,1,Agree,Agree.,agree,agree
crisp_v0823_parakeet_q4k,svarah_test_0073,success,0,0.090909,10,0,1,0,11,1.746680,4.160000,0.419875,,,1,The Fine Old English Gentleman is one of his finest poems.,Fine old English gentleman is one of his finest poems.,the fine old english gentleman is one of his finest poems,fine old english gentleman is one of his finest poems
crisp_v0823_parakeet_q4k,svarah_test_0074,success,0,1.000000,0,1,0,0,1,0.403066,0.794375,0.507400,,,1,Subarnapur,Subornopur.,subarnapur,subornopur
crisp_v0823_parakeet_q4k,svarah_test_0075,success,0,0.000000,5,0,0,0,5,0.763655,1.975000,0.386661,,,1,There is no restriction on,There is no restriction on,there is no restriction on,there is no restriction on
crisp_v0823_parakeet_q4k,svarah_test_0076,success,0,0.000000,3,0,0,0,3,0.432253,0.958937,0.450763,,,1,that is noodle.,That is noodle.,that is noodle,that is noodle
crisp_v0823_parakeet_q4k,svarah_test_0077,success,0,0.000000,17,0,0,0,17,2.353119,5.701750,0.412701,,,1,"Although a French citizen, she has been brought up and lived most of her life in India.","Although a French citizen, she has been brought up and lived most of her life in India.",although a french citizen she has been brought up and lived most of her life in india,although a french citizen she has been brought up and lived most of her life in india
crisp_v0823_parakeet_q4k,svarah_test_0078,success,0,0.000000,19,0,0,0,19,3.085195,7.880375,0.391504,,,1,or may it be any local vendor. They will always be ready to help people coming from outside Odisha.,"Or may it be any uh local vendor, they will always be ready to help people coming from outside Odisha.",or may it be any local vendor they will always be ready to help people coming from outside odisha,or may it be any local vendor they will always be ready to help people coming from outside odisha
crisp_v0823_parakeet_q4k,svarah_test_0079,success,0,0.000000,2,0,0,0,2,0.453129,0.957125,0.473428,,,1,developing steps,Developing steps.,developing steps,developing steps
crisp_v0823_parakeet_q4k,svarah_test_0080,success,0,0.000000,27,0,0,0,27,5.034633,13.535562,0.371956,,,1,"In India, most states, they focus more on studies and rather less on sports. That is the reason why we have low sports categories in our states","In India, most states they focus more on studies and rather less on sports. That is the reason why we have um low sports categories in our states.",in india most states they focus more on studies and rather less on sports that is the reason why we have low sports categories in our states,in india most states they focus more on studies and rather less on sports that is the reason why we have low sports categories in our states
crisp_v0823_parakeet_q4k,svarah_test_0081,success,0,0.000000,5,0,0,0,5,0.767511,2.133938,0.359669,,,1,let me hear my list,Let me hear my list.,let me hear my list,let me hear my list
crisp_v0823_parakeet_q4k,svarah_test_0082,success,0,0.000000,14,0,0,0,14,3.655971,6.716500,0.544327,,,1,A reduction in this cost is evidence that you are building a recognized brand.,A reduction in this cost is evidence that you are building a recognized brand.,a reduction in this cost is evidence that you are building a recognized brand,a reduction in this cost is evidence that you are building a recognized brand
crisp_v0823_parakeet_q4k,svarah_test_0083,success,0,1.000000,0,1,0,0,1,0.330849,0.663000,0.499018,,,1,Kuwait,Kuet?,kuwait,kuet
crisp_v0823_parakeet_q4k,svarah_test_0084,success,0,0.000000,10,0,0,0,10,1.629660,3.327062,0.489819,,,1,Being even a few minutes late may disqualify your submission.,Being even a few minutes late may disqualify your submission.,being even a few minutes late may disqualify your submission,being even a few minutes late may disqualify your submission
crisp_v0823_parakeet_q4k,svarah_test_0085,success,0,0.000000,1,0,0,0,1,0.392253,0.540937,0.725135,,,1,Forward,Forward.,forward,forward
crisp_v0823_parakeet_q4k,svarah_test_0086,success,0,0.000000,5,0,0,0,5,0.584948,0.904937,0.646396,,,1,i want you to mute,I want you to mute.,i want you to mute,i want you to mute
crisp_v0823_parakeet_q4k,svarah_test_0087,success,0,0.000000,1,0,0,0,1,0.347634,0.483000,0.719739,,,1,Three,Three.,3,3
crisp_v0823_parakeet_q4k,svarah_test_0088,success,0,0.125000,7,1,0,0,8,3.404237,7.283812,0.467370,,,1,Your MPIN is invalid for mobile number 77341091445,Your MPIN is invalid form mobile number seven seven three four one zero nine one four four five.,your mpin is invalid for mobile number 77341091445,your mpin is invalid form mobile number 77341091445
crisp_v0823_parakeet_q4k,svarah_test_0089,success,0,0.000000,3,0,0,0,3,0.394944,0.931562,0.423959,,,1,raise the volume,Raise the volume.,raise the volume,raise the volume
crisp_v0823_parakeet_q4k,svarah_test_0090,success,0,0.100000,20,0,0,2,20,3.914232,11.045063,0.354387,,,1,So if they are not using glutes they will tire the their other muscles and that will lead to fatigue.,So if they are not using glutes they will uh tire the their other muscles and that will lead to you know fatigue.,so if they are not using glutes they will tire the their other muscles and that will lead to fatigue,so if they are not using glutes they will tire the their other muscles and that will lead to you know fatigue
crisp_v0823_parakeet_q4k,svarah_test_0091,success,0,0.000000,6,0,0,0,6,1.077889,2.927625,0.368179,,,1,are being converted into residential sites,are being converted into residential sites.,are being converted into residential sites,are being converted into residential sites
crisp_v0823_parakeet_q4k,svarah_test_0092,success,0,0.000000,7,0,0,0,7,0.825403,2.117500,0.389801,,,1,"As I am not a professional singer,","As I am not a professional singer,",as i am not a professional singer,as i am not a professional singer
crisp_v0823_parakeet_q4k,svarah_test_0093,success,0,0.090909,10,1,0,0,11,2.043026,4.880000,0.418653,,,1,But somebody from Mumbai or Bangalore could very well learn Odissi,But somebody from Mumbai or Bangalore could very well learn Odyssey.,but somebody from mumbai or bangalore could very well learn odissi,but somebody from mumbai or bangalore could very well learn odyssey
crisp_v0823_parakeet_q4k,svarah_test_0094,success,0,0.000000,8,0,0,0,8,1.174306,3.168625,0.370604,,,1,and use them in our bath powders or,and use them in our bath powders or um,and use them in our bath powders or,and use them in our bath powders or
crisp_v0823_parakeet_q4k,svarah_test_0095,success,0,0.111111,9,0,0,1,9,2.648293,7.183375,0.368670,,,1,"Well, I was not a student of English medium.",Well I was a uh not a student of uh English uh medium.,well i was not a student of english medium,well i was a not a student of english medium
crisp_v0823_parakeet_q4k,svarah_test_0096,success,0,0.000000,1,0,0,0,1,0.369841,0.850000,0.435107,,,1,agriculture,Agriculture.,agriculture,agriculture
crisp_v0823_parakeet_q4k,svarah_test_0097,success,0,0.000000,7,0,0,0,7,1.485865,3.803500,0.390657,,,1,its multiple subplots and the complicated plot,its multiple subplots and the complicated plot.,its multiple subplots and the complicated plot,its multiple subplots and the complicated plot
crisp_v0823_parakeet_q4k,svarah_test_0098,success,0,0.000000,13,0,0,0,13,2.929173,8.324312,0.351882,,,1,So after the celebration all the materials that is gathered or collected are,So after the celebration all the materials uh that is gathered or collected are,so after the celebration all the materials that is gathered or collected are,so after the celebration all the materials that is gathered or collected are
crisp_v0823_parakeet_q4k,svarah_test_0099,success,0,0.105263,18,1,0,1,19,4.357950,11.592813,0.375918,,,1,Can you help in searching for ESIC Centres located in area with pincode 198753 and centre type IMP Clinic,Can you help in searching for ESIC centers located in area with PIN code one nine eight seven five three and center type IMP clinic?,can you help in searching for esic centers located in area with pincode 198753 and center type imp clinic,can you help in searching for esic centers located in area with pin code 198753 and center type imp clinic
crisp_v0823_parakeet_q4k,svarah_test_0100,success,0,0.066667,14,1,0,0,15,2.296624,6.168500,0.372315,,,1,Social media and online education platforms plays a vital role in the field of education.,Social media and online education platforms play a vital role in the field of education.,social media and online education platforms plays a vital role in the field of education,social media and online education platforms play a vital role in the field of education
crisp_v0823_parakeet_q4k,svarah_test_0101,success,0,1.000000,0,1,0,0,1,0.236143,0.546875,0.431804,,,1,Off,Of,off,of
crisp_v0823_parakeet_q4k,svarah_test_0102,success,0,0.250000,7,1,0,1,8,2.005335,5.298687,0.378459,,,1,compare to other languages English has wider audience,"Compared to other languages, English has a wider audience.",compare to other languages english has wider audience,compared to other languages english has a wider audience
