backend_id,eval_id,status,from_cache,wer,hits,substitutions,deletions,insertions,reference_words,inference_seconds,audio_seconds,rtf,error_category,error_message,attempts,raw_reference,raw_hypothesis,normalized_reference,normalized_hypothesis
sarvam_saaras_v4,svarah_test_0012,success,0,0.000000,10,0,0,0,10,0.432671,4.298250,0.100662,,,1,How is the availability of healthcare professionals in your state?,How is the availability of healthcare professionals in your state?,how is the availability of healthcare professionals in your state,how is the availability of healthcare professionals in your state
sarvam_saaras_v4,svarah_test_0013,success,0,0.000000,13,0,0,0,13,0.463333,4.952875,0.093548,,,1,I am trying to search for ESIC Centres with centre type Local Office,I am trying to search for ESIC centers with center type local office.,i am trying to search for esic centers with center type local office,i am trying to search for esic centers with center type local office
sarvam_saaras_v4,svarah_test_0014,success,0,0.000000,1,0,0,0,1,0.292733,0.364250,0.803659,,,1,Help,Help.,help,help
sarvam_saaras_v4,svarah_test_0015,success,0,0.090909,31,2,0,1,33,0.898480,13.936125,0.064471,,,1,"my other favorite herbs are tulsi, pudina, dodapathre and vandalaga, tulsi as we all know is a very good medicinal plant or herb that can be used in treating common cold and cough","My other favorite herbs are Tulsi, Pudina, Dodda Patre and Ondelaga. Tulsi, as we all know, is a very good medicinal plant or herb that can be used in treating common cold and cough.",my other favorite herbs are tulsi pudina dodapathre and vandalaga tulsi as we all know is a very good medicinal plant or herb that can be used in treating common cold and cough,my other favorite herbs are tulsi pudina dodda patre and ondelaga tulsi as we all know is a very good medicinal plant or herb that can be used in treating common cold and cough
sarvam_saaras_v4,svarah_test_0016,success,0,0.000000,8,0,0,0,8,0.498596,5.112312,0.097528,,,1,"where I was trained physical, mental and spiritual","Where I was trained physical, mental and spiritual.",where i was trained physical mental and spiritual,where i was trained physical mental and spiritual
sarvam_saaras_v4,svarah_test_0017,success,0,0.000000,1,0,0,0,1,0.331956,0.690312,0.480877,,,1,because,Because.,because,because
sarvam_saaras_v4,svarah_test_0018,success,0,0.000000,1,0,0,0,1,0.302905,0.833313,0.363495,,,1,Manas,Manas.,manas,manas
sarvam_saaras_v4,svarah_test_0019,success,0,0.142857,6,1,0,0,7,0.406517,3.345375,0.121516,,,1,"As for my opinion, there are not","As per my opinion, there are not.",as for my opinion there are not,as per my opinion there are not
sarvam_saaras_v4,svarah_test_0020,success,0,0.000000,23,0,0,0,23,0.572837,11.101750,0.051599,,,1,"The biking is booming. The demand is increasing, just because they are way cheaper than the cars. And it is environment-friendly, too",The biking is booming. The demand is increasing. Just because they are way cheaper than the cars and it is environment friendly too.,the biking is booming the demand is increasing just because they are way cheaper than the cars and it is environment friendly too,the biking is booming the demand is increasing just because they are way cheaper than the cars and it is environment friendly too
sarvam_saaras_v4,svarah_test_0021,success,0,0.333333,3,0,0,1,3,0.812909,4.960000,0.163893,,,1,entire world interconnected.,The entire world interconnected.,entire world interconnected,the entire world interconnected
sarvam_saaras_v4,svarah_test_0022,success,0,0.375000,6,1,1,1,8,0.453059,6.000000,0.075510,,,1,"it It is funded by state government, UCSH","It is funded by state government, UGC, etc.",it it is funded by state government ucsh,it is funded by state government ugc etc
sarvam_saaras_v4,svarah_test_0023,success,0,0.222222,7,2,0,0,9,0.463026,3.240000,0.142909,,,1,I also like Levi Skrull's Alice in Wonderland.,I also like Levi's Carols Alice in Wonderland.,i also like levi skrull is alice in wonderland,i also like levi is carols alice in wonderland
sarvam_saaras_v4,svarah_test_0024,success,0,0.000000,6,0,0,0,6,0.432938,2.129563,0.203299,,,1,Mute my reminders for a day!,Mute my reminders for a day.,mute my reminders for a day,mute my reminders for a day
sarvam_saaras_v4,svarah_test_0025,success,0,0.000000,10,0,0,0,10,0.540628,6.360938,0.084992,,,1,Find all blood banks with A- blood in district Warangal,Find all blood banks with A blood in district Warangal.,find all blood banks with a blood in district warangal,find all blood banks with a blood in district warangal
sarvam_saaras_v4,svarah_test_0026,success,0,0.047619,21,0,0,1,21,0.573256,10.678500,0.053683,,,1,For people of age group 18+ years is there any Free vaccination centre available in district Jaipur which provides First Dose,"For people of age group above 18 years, is there any free vaccination center available in district Jaipur which provides first dose?",for people of age group 18 years is there any free vaccination center available in district jaipur which provides 1st dose,for people of age group above 18 years is there any free vaccination center available in district jaipur which provides 1st dose
sarvam_saaras_v4,svarah_test_0027,success,0,0.000000,7,0,0,0,7,0.405016,2.799625,0.144668,,,1,Start a new email to George Brown,Start a new email to George Brown.,start a new email to george brown,start a new email to george brown
sarvam_saaras_v4,svarah_test_0028,success,0,0.000000,1,0,0,0,1,0.298310,0.591625,0.504221,,,1,farming,Farming.,farming,farming
sarvam_saaras_v4,svarah_test_0029,success,0,0.000000,2,0,0,0,2,0.334389,1.113000,0.300439,,,1,Chandrashekhar Jha,Chandrashekhar Jha.,chandrashekhar jha,chandrashekhar jha
sarvam_saaras_v4,svarah_test_0030,success,0,0.000000,5,0,0,0,5,0.420719,3.160000,0.133139,,,1,I love doing nature photography.,I love doing nature photography.,i love doing nature photography,i love doing nature photography
sarvam_saaras_v4,svarah_test_0031,success,0,0.000000,18,0,0,0,18,0.479157,5.859250,0.081778,,,1,"That if someone speaks in English, then he is literate. We can justify that, we can judge that.","That if someone speaks in English, then he is literate. We can justify that, we can judge that.",that if someone speaks in english then he is literate we can justify that we can judge that,that if someone speaks in english then he is literate we can justify that we can judge that
sarvam_saaras_v4,svarah_test_0032,success,0,0.000000,5,0,0,0,5,0.438245,3.720250,0.117800,,,1,Also music has a very,Also music has a very.,also music has a very,also music has a very
sarvam_saaras_v4,svarah_test_0033,success,0,0.000000,1,0,0,0,1,0.244934,0.310000,0.790108,,,1,Three,Three.,3,3
sarvam_saaras_v4,svarah_test_0034,success,0,0.000000,1,0,0,0,1,0.284277,0.430625,0.660151,,,1,Padma,Padma.,padma,padma
sarvam_saaras_v4,svarah_test_0035,success,0,0.000000,20,0,0,0,20,0.534441,6.638687,0.080504,,,1,The scenes of the movie of John Abraham riding the Suzuki Hayabusa It made me fall in love with biking,"The scenes of the movie of John Abraham riding the Suzuki Hayabusa, it made me fall in love with biking.",the scenes of the movie of john abraham riding the suzuki hayabusa it made me fall in love with biking,the scenes of the movie of john abraham riding the suzuki hayabusa it made me fall in love with biking
sarvam_saaras_v4,svarah_test_0036,success,0,0.000000,10,0,0,0,10,0.561831,2.768438,0.202942,,,1,and hoping that one of them would turn out good,And hoping that one of them would turn out good.,and hoping that one of them would turn out good,and hoping that one of them would turn out good
sarvam_saaras_v4,svarah_test_0037,success,0,0.058824,16,1,0,0,17,0.548789,8.461500,0.064857,,,1,The price mentioned for National Gardens Potted Tomato Seeds is not correct as compare to market prices.,The price mentioned for National Gardens potted tomato seeds is not correct as compared to market prices.,the price mentioned for national gardens potted tomato seeds is not correct as compare to market prices,the price mentioned for national gardens potted tomato seeds is not correct as compared to market prices
sarvam_saaras_v4,svarah_test_0038,success,0,0.000000,10,0,0,0,10,0.764873,6.520000,0.117312,,,1,And so difficult to say a favorite particular favorite quote,And so difficult to say a favorite particular favorite quote.,and so difficult to say a favorite particular favorite quote,and so difficult to say a favorite particular favorite quote
sarvam_saaras_v4,svarah_test_0039,success,0,0.000000,12,0,0,0,12,0.534148,5.480000,0.097472,,,1,"the religion, or the community, or the race that they belong to,","The religion, , or the community or the race that they belong to.",the religion or the community or the race that they belong to,the religion or the community or the race that they belong to
sarvam_saaras_v4,svarah_test_0040,success,0,0.000000,11,0,0,0,11,0.440897,3.530063,0.124898,,,1,Tennis courts have been built for youngsters to learn the sport.,Tennis courts have been built for youngsters to learn the sport.,tennis courts have been built for youngsters to learn the sport,tennis courts have been built for youngsters to learn the sport
sarvam_saaras_v4,svarah_test_0041,success,0,0.083333,12,0,0,1,12,0.515081,7.043000,0.073134,,,1,"yes it caters different need and different sectors for example, hospitality, agriculture","And yes, it caters different need and different sectors, for example, hospitality, agriculture.",yes it caters different need and different sectors for example hospitality agriculture,and yes it caters different need and different sectors for example hospitality agriculture
sarvam_saaras_v4,svarah_test_0042,success,0,0.000000,35,0,0,0,35,0.640203,15.625813,0.040971,,,1,"It celebrates the occasion on two days, that is 15th and 16th of August. The festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle","It celebrates the occasion on 2 days, that is 15th and 16th of August. The festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle.",it celebrates the occasion on 2 days that is 15th and 16th of august the festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle,it celebrates the occasion on 2 days that is 15th and 16th of august the festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle
sarvam_saaras_v4,svarah_test_0043,success,0,0.000000,1,0,0,0,1,0.308557,0.514500,0.599723,,,1,On,On.,on,on
sarvam_saaras_v4,svarah_test_0044,success,0,0.058824,16,1,0,0,17,0.569014,5.823563,0.097709,,,1,The people in a traditional school focus on the subjects that are of the same for everyone,The pupils in a traditional school focus on the subjects that are of the same for everyone.,the people in a traditional school focus on the subjects that are of the same for everyone,the pupils in a traditional school focus on the subjects that are of the same for everyone
sarvam_saaras_v4,svarah_test_0045,success,0,0.000000,12,0,0,0,12,0.486548,7.051437,0.069000,,,1,"Initially, I used to think that yoga is very hard to practice.",Initially I used to think that yoga is very hard to practice.,initially i used to think that yoga is very hard to practice,initially i used to think that yoga is very hard to practice
sarvam_saaras_v4,svarah_test_0046,success,0,0.000000,11,0,0,0,11,0.427049,3.884125,0.109947,,,1,"For example, you might be able to decrease your shipping costs","For example, you might be able to decrease your shipping costs.",for example you might be able to decrease your shipping costs,for example you might be able to decrease your shipping costs
sarvam_saaras_v4,svarah_test_0047,success,0,0.000000,31,0,0,0,31,0.551999,12.755250,0.043276,,,1,"Apart from these factors, the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income.","Apart from these factors, the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income.",apart from these factors the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income,apart from these factors the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income
sarvam_saaras_v4,svarah_test_0048,success,0,0.000000,11,0,0,0,11,0.479176,4.151438,0.115424,,,1,Show a list of all available vaccination center in State Maharashtra,Show a list of all available vaccination center in state Maharashtra.,show a list of all available vaccination center in state maharashtra,show a list of all available vaccination center in state maharashtra
sarvam_saaras_v4,svarah_test_0049,success,0,0.000000,1,0,0,0,1,0.331936,0.622062,0.533605,,,1,Government,Government.,government,government
sarvam_saaras_v4,svarah_test_0050,success,0,0.105263,17,0,2,0,19,0.527058,9.400875,0.056065,,,1,"So, the matter I took take to paint is nature maybe a same scenery or any animal or flowers","So the matter I take to paint is nature, maybe a scenery or any animal or flowers.",so the matter i took take to paint is nature maybe a same scenery or any animal or flowers,so the matter i take to paint is nature maybe a scenery or any animal or flowers
sarvam_saaras_v4,svarah_test_0051,success,0,0.000000,17,0,0,0,17,0.522623,7.465937,0.070001,,,1,"So yes, English plays a very important role in exchanging and communication that is very very important","So yes, English plays a very important role in exchanging and communication. That is very, very important.",so yes english plays a very important role in exchanging and communication that is very very important,so yes english plays a very important role in exchanging and communication that is very very important
sarvam_saaras_v4,svarah_test_0052,success,0,0.000000,5,0,0,0,5,0.353028,1.867063,0.189082,,,1,more than any other kind,More than any other kind.,more than any other kind,more than any other kind
sarvam_saaras_v4,svarah_test_0053,success,0,0.000000,12,0,0,0,12,0.538946,8.849438,0.060902,,,1,"the 10th day and up to Purnima, people visit to their relatives","The 10th day and up to Purnima, people visit to their relatives.",the 10th day and up to purnima people visit to their relatives,the 10th day and up to purnima people visit to their relatives
sarvam_saaras_v4,svarah_test_0054,success,0,0.666667,2,4,0,0,6,0.365343,1.799375,0.203039,,,1,throng and climb the Baukungri peak,Trolled and climbed the Bucking Ridge.,throng and climb the baukungri peak,trolled and climbed the bucking ridge
sarvam_saaras_v4,svarah_test_0055,success,0,0.000000,1,0,0,0,1,0.305087,0.560000,0.544798,,,1,Yeah.,Yeah.,yeah,yeah
sarvam_saaras_v4,svarah_test_0056,success,0,0.000000,1,0,0,0,1,0.321000,0.690750,0.464712,,,1,On,On.,on,on
sarvam_saaras_v4,svarah_test_0057,success,0,0.000000,1,0,0,0,1,0.283374,0.480000,0.590362,,,1,food,Food.,food,food
sarvam_saaras_v4,svarah_test_0058,success,0,0.000000,11,0,0,0,11,0.439425,3.553187,0.123671,,,1,She is the recipient of several accolades including a Filmfare Award.,She is the recipient of several accolades including a Filmfare Award.,she is the recipient of several accolades including a filmfare award,she is the recipient of several accolades including a filmfare award
sarvam_saaras_v4,svarah_test_0059,success,0,0.000000,17,0,0,0,17,0.485488,5.000000,0.097098,,,1,"So in order to bring all these back, in order to promote our cultural aspects, our cultural","So in order to bring all these back, in order to promote our cultural aspects, our cultural.",so in order to bring all these back in order to promote our cultural aspects our cultural,so in order to bring all these back in order to promote our cultural aspects our cultural
sarvam_saaras_v4,svarah_test_0060,success,0,0.000000,29,0,0,0,29,0.620372,12.481188,0.049705,,,1,"There, There is something which pulls me towards that book which makes me read again and again and again is the kind of connection I feel with her stories.","There, there is something which pulls me towards that book, which makes me read again and again and again, is the kind of connection I feel with her stories.",there there is something which pulls me towards that book which makes me read again and again and again is the kind of connection i feel with her stories,there there is something which pulls me towards that book which makes me read again and again and again is the kind of connection i feel with her stories
sarvam_saaras_v4,svarah_test_0061,success,0,0.000000,2,0,0,0,2,0.341802,1.105500,0.309183,,,1,volume level,Volume level.,volume level,volume level
sarvam_saaras_v4,svarah_test_0062,success,0,0.100000,9,0,1,0,10,0.466385,3.456000,0.134950,,,1,Pay Rs. 500 more to the last scanned QR code,Pay ₹500 more to the last scanned QR code.,pay rs 500 more to the last scanned qr code,pay 500 more to the last scanned qr code
sarvam_saaras_v4,svarah_test_0063,success,0,0.000000,1,0,0,0,1,0.262612,0.287000,0.915026,,,1,Down,Down.,down,down
sarvam_saaras_v4,svarah_test_0064,success,0,0.000000,16,0,0,0,16,0.539092,10.309375,0.052291,,,1,William Shakespeare is believed to be responsible for the addition of thousands of words new words.,"William Shakespeare is believed to be responsible for the addition of thousands of words, new words.",william shakespeare is believed to be responsible for the addition of 1000s of words new words,william shakespeare is believed to be responsible for the addition of 1000s of words new words
sarvam_saaras_v4,svarah_test_0065,success,0,0.047619,21,0,0,1,21,0.559500,7.659500,0.073047,,,1,"the people who practice those different religions, they have a high level of tolerance and respect for each other's religion","Well, the people who practice those different religions, they have a high level of tolerance and respect for each other's religion.",the people who practice those different religions they have a high level of tolerance and respect for each other is religion,well the people who practice those different religions they have a high level of tolerance and respect for each other is religion
sarvam_saaras_v4,svarah_test_0066,success,0,0.000000,9,0,0,0,9,0.477407,5.145000,0.092790,,,1,"Lakshmi Vilas Palace, residence of Vadodara's royal family.","Lakshmi Vilas Palace, residence of Vadodara's royal family.",lakshmi vilas palace residence of vadodara is royal family,lakshmi vilas palace residence of vadodara is royal family
sarvam_saaras_v4,svarah_test_0067,success,0,0.142857,13,1,0,1,14,0.523674,5.680500,0.092188,,,1,What are the items in Processed Food items with the offer of minimum 40 % ?,What are the items in the processed food items with the offer of minimum 40%?,what are the items in processed food items with the offer of minimum 40 ,what are the items in the processed food items with the offer of minimum 40%
sarvam_saaras_v4,svarah_test_0068,success,0,0.000000,1,0,0,0,1,0.276400,0.332375,0.831592,,,1,Up,Up.,up,up
sarvam_saaras_v4,svarah_test_0069,success,0,0.000000,9,0,0,0,9,0.435652,5.599687,0.077799,,,1,our festivals which are considered to be the symbols,Our festivals which are considered to be the symbols.,our festivals which are considered to be the symbols,our festivals which are considered to be the symbols
sarvam_saaras_v4,svarah_test_0070,success,0,0.000000,1,0,0,0,1,0.297908,0.864563,0.344576,,,1,Backward,Backward.,backward,backward
sarvam_saaras_v4,svarah_test_0071,success,0,0.142857,12,0,2,0,14,0.490272,4.800000,0.102140,,,1,"That is why I like poetry, and it is my favorite genre in writing.",That is why I like poetry and it is my favorite genre.,that is why i like poetry and it is my favorite genre in writing,that is why i like poetry and it is my favorite genre
sarvam_saaras_v4,svarah_test_0072,success,0,0.000000,1,0,0,0,1,0.301295,0.433437,0.695130,,,1,Agree,Agree.,agree,agree
sarvam_saaras_v4,svarah_test_0073,success,0,0.090909,10,0,1,0,11,0.467404,4.160000,0.112357,,,1,The Fine Old English Gentleman is one of his finest poems.,Fine Old English Gentleman is one of his finest poems.,the fine old english gentleman is one of his finest poems,fine old english gentleman is one of his finest poems
sarvam_saaras_v4,svarah_test_0074,success,0,0.000000,1,0,0,0,1,0.360857,0.794375,0.454265,,,1,Subarnapur,Subarnapur.,subarnapur,subarnapur
sarvam_saaras_v4,svarah_test_0075,success,0,0.000000,5,0,0,0,5,0.365128,1.975000,0.184875,,,1,There is no restriction on,There is no restriction on.,there is no restriction on,there is no restriction on
sarvam_saaras_v4,svarah_test_0076,success,0,0.000000,3,0,0,0,3,0.314102,0.958937,0.327552,,,1,that is noodle.,That is noodle.,that is noodle,that is noodle
sarvam_saaras_v4,svarah_test_0077,success,0,0.000000,17,0,0,0,17,0.491943,5.701750,0.086279,,,1,"Although a French citizen, she has been brought up and lived most of her life in India.","Although a French citizen, she has been brought up and lived most of her life in India.",although a french citizen she has been brought up and lived most of her life in india,although a french citizen she has been brought up and lived most of her life in india
sarvam_saaras_v4,svarah_test_0078,success,0,0.000000,19,0,0,0,19,0.556253,7.880375,0.070587,,,1,or may it be any local vendor. They will always be ready to help people coming from outside Odisha.,"Or may it be any local vendor, they will always be ready to help people coming from outside Odisha.",or may it be any local vendor they will always be ready to help people coming from outside odisha,or may it be any local vendor they will always be ready to help people coming from outside odisha
sarvam_saaras_v4,svarah_test_0079,success,0,0.500000,1,1,0,0,2,0.301829,0.957125,0.315349,,,1,developing steps,Developing state.,developing steps,developing state
sarvam_saaras_v4,svarah_test_0080,success,0,0.000000,27,0,0,0,27,0.565531,13.535562,0.041781,,,1,"In India, most states, they focus more on studies and rather less on sports. That is the reason why we have low sports categories in our states","In India, most states they focus more on studies and rather less on sports. That is the reason why we have low sports categories in our states.",in india most states they focus more on studies and rather less on sports that is the reason why we have low sports categories in our states,in india most states they focus more on studies and rather less on sports that is the reason why we have low sports categories in our states
sarvam_saaras_v4,svarah_test_0081,success,0,0.000000,5,0,0,0,5,0.584302,2.133938,0.273814,,,1,let me hear my list,Let me hear my list.,let me hear my list,let me hear my list
sarvam_saaras_v4,svarah_test_0082,success,0,0.000000,14,0,0,0,14,0.528743,6.716500,0.078723,,,1,A reduction in this cost is evidence that you are building a recognized brand.,A reduction in this cost is evidence that you are building a recognized brand.,a reduction in this cost is evidence that you are building a recognized brand,a reduction in this cost is evidence that you are building a recognized brand
sarvam_saaras_v4,svarah_test_0083,success,0,0.000000,1,0,0,0,1,0.330272,0.663000,0.498147,,,1,Kuwait,Kuwait.,kuwait,kuwait
sarvam_saaras_v4,svarah_test_0084,success,0,0.000000,10,0,0,0,10,0.475621,3.327062,0.142955,,,1,Being even a few minutes late may disqualify your submission.,Being even a few minutes late may disqualify your submission.,being even a few minutes late may disqualify your submission,being even a few minutes late may disqualify your submission
sarvam_saaras_v4,svarah_test_0085,success,0,0.000000,1,0,0,0,1,0.327769,0.540937,0.605927,,,1,Forward,Forward.,forward,forward
sarvam_saaras_v4,svarah_test_0086,success,0,0.000000,5,0,0,0,5,0.323397,0.904937,0.357369,,,1,i want you to mute,I want you to mute.,i want you to mute,i want you to mute
sarvam_saaras_v4,svarah_test_0087,success,0,0.000000,1,0,0,0,1,0.341972,0.483000,0.708017,,,1,Three,Three.,3,3
sarvam_saaras_v4,svarah_test_0088,success,0,0.000000,8,0,0,0,8,0.588808,7.283812,0.080838,,,1,Your MPIN is invalid for mobile number 77341091445,Your MPIN is invalid for mobile number 77341091445.,your mpin is invalid for mobile number 77341091445,your mpin is invalid for mobile number 77341091445
sarvam_saaras_v4,svarah_test_0089,success,0,0.000000,3,0,0,0,3,0.311558,0.931562,0.334446,,,1,raise the volume,Raise the volume.,raise the volume,raise the volume
sarvam_saaras_v4,svarah_test_0090,success,0,0.050000,19,0,1,0,20,0.651754,11.045063,0.059009,,,1,So if they are not using glutes they will tire the their other muscles and that will lead to fatigue.,"So if they are not using glutes, they will tire their other muscles and that will lead to fatigue.",so if they are not using glutes they will tire the their other muscles and that will lead to fatigue,so if they are not using glutes they will tire their other muscles and that will lead to fatigue
sarvam_saaras_v4,svarah_test_0091,success,0,0.000000,6,0,0,0,6,0.472578,2.927625,0.161420,,,1,are being converted into residential sites,Are being converted into residential sites.,are being converted into residential sites,are being converted into residential sites
sarvam_saaras_v4,svarah_test_0092,success,0,0.000000,7,0,0,0,7,0.725255,2.117500,0.342505,,,1,"As I am not a professional singer,",As I am not a professional singer.,as i am not a professional singer,as i am not a professional singer
sarvam_saaras_v4,svarah_test_0093,success,0,0.090909,10,1,0,0,11,0.500809,4.880000,0.102625,,,1,But somebody from Mumbai or Bangalore could very well learn Odissi,But somebody from Mumbai or Bangalore could very well learn Odyssey.,but somebody from mumbai or bangalore could very well learn odissi,but somebody from mumbai or bangalore could very well learn odyssey
sarvam_saaras_v4,svarah_test_0094,success,0,0.000000,8,0,0,0,8,0.434769,3.168625,0.137211,,,1,and use them in our bath powders or,And use them in our bath powders or.,and use them in our bath powders or,and use them in our bath powders or
sarvam_saaras_v4,svarah_test_0095,success,0,0.000000,9,0,0,0,9,0.604827,7.183375,0.084198,,,1,"Well, I was not a student of English medium.","Well, I was not a student of English medium.",well i was not a student of english medium,well i was not a student of english medium
sarvam_saaras_v4,svarah_test_0096,success,0,0.000000,1,0,0,0,1,0.287199,0.850000,0.337881,,,1,agriculture,Agriculture.,agriculture,agriculture
sarvam_saaras_v4,svarah_test_0097,success,0,0.000000,7,0,0,0,7,0.474830,3.803500,0.124840,,,1,its multiple subplots and the complicated plot,Its multiple subplots and the complicated plot.,its multiple subplots and the complicated plot,its multiple subplots and the complicated plot
sarvam_saaras_v4,svarah_test_0098,success,0,0.000000,13,0,0,0,13,0.553187,8.324312,0.066454,,,1,So after the celebration all the materials that is gathered or collected are,"So after the celebration, all the materials that is gathered or collected are.",so after the celebration all the materials that is gathered or collected are,so after the celebration all the materials that is gathered or collected are
sarvam_saaras_v4,svarah_test_0099,success,0,0.105263,18,1,0,1,19,0.619621,11.592813,0.053449,,,1,Can you help in searching for ESIC Centres located in area with pincode 198753 and centre type IMP Clinic,Can you help in searching for ESIC centers located in area with pin code 198753 and center type IMP clinic?,can you help in searching for esic centers located in area with pincode 198753 and center type imp clinic,can you help in searching for esic centers located in area with pin code 198753 and center type imp clinic
sarvam_saaras_v4,svarah_test_0100,success,0,0.000000,15,0,0,0,15,0.724722,6.168500,0.117487,,,1,Social media and online education platforms plays a vital role in the field of education.,Social media and online education platforms plays a vital role in the field of education.,social media and online education platforms plays a vital role in the field of education,social media and online education platforms plays a vital role in the field of education
sarvam_saaras_v4,svarah_test_0101,success,0,0.000000,1,0,0,0,1,0.279957,0.546875,0.511922,,,1,Off,Off.,off,off
sarvam_saaras_v4,svarah_test_0102,success,0,0.250000,7,1,0,1,8,0.512057,5.298687,0.096638,,,1,compare to other languages English has wider audience,"Compared to other languages, English has a wider audience.",compare to other languages english has wider audience,compared to other languages english has a wider audience
sarvam_saaras_v4,svarah_test_0103,success,0,0.000000,8,0,0,0,8,0.408908,3.324125,0.123012,,,1,Bangalore is known as a city of entrepreneurs.,Bangalore is known as a city of entrepreneurs.,bangalore is known as a city of entrepreneurs,bangalore is known as a city of entrepreneurs
sarvam_saaras_v4,svarah_test_0104,success,0,0.000000,19,0,0,0,19,0.501022,8.204875,0.061064,,,1,Tell me how to link multiple bank accounts and transfer money between my own accounts in Maharashtra Gramin Bank,Tell me how to link multiple bank accounts and transfer money between my own accounts in Maharashtra Gramin Bank.,tell me how to link multiple bank accounts and transfer money between my own accounts in maharashtra gramin bank,tell me how to link multiple bank accounts and transfer money between my own accounts in maharashtra gramin bank
sarvam_saaras_v4,svarah_test_0105,success,0,0.000000,1,0,0,0,1,0.297348,0.996687,0.298336,,,1,Previous,Previous.,previous,previous
sarvam_saaras_v4,svarah_test_0106,success,0,0.000000,10,0,0,0,10,6.389483,3.796250,1.683104,,,1,Attacks targeting police have become common in the Nangarhar province,Attacks targeting police have become common in the Nangarhar province.,attacks targeting police have become common in the nangarhar province,attacks targeting police have become common in the nangarhar province
