backend_id,eval_id,status,from_cache,wer,hits,substitutions,deletions,insertions,reference_words,inference_seconds,audio_seconds,rtf,error_category,error_message,attempts,raw_reference,raw_hypothesis,normalized_reference,normalized_hypothesis
crisp_v0823_whisper_base_en_q4k,svarah_test_0010,success,0,0.000000,1,0,0,0,1,1.226346,0.311688,3.934538,,,1,Three,Three.,3,3
crisp_v0823_whisper_base_en_q4k,svarah_test_0011,success,0,0.000000,1,0,0,0,1,1.280008,0.516188,2.479735,,,1,Agree,Agree,agree,agree
crisp_v0823_whisper_base_en_q4k,svarah_test_0012,success,0,0.000000,10,0,0,0,10,1.299274,4.298250,0.302280,,,1,How is the availability of healthcare professionals in your state?,How is the availability of healthcare professionals in your state?,how is the availability of healthcare professionals in your state,how is the availability of healthcare professionals in your state
crisp_v0823_whisper_base_en_q4k,svarah_test_0013,success,0,0.076923,12,1,0,0,13,1.313216,4.952875,0.265142,,,1,I am trying to search for ESIC Centres with centre type Local Office,I am trying to search for ASIC centers with center type local office.,i am trying to search for esic centers with center type local office,i am trying to search for asic centers with center type local office
crisp_v0823_whisper_base_en_q4k,svarah_test_0014,success,0,0.000000,1,0,0,0,1,1.223691,0.364250,3.359480,,,1,Help,help,help,help
crisp_v0823_whisper_base_en_q4k,svarah_test_0015,success,0,0.151515,29,4,0,1,33,1.684859,13.936125,0.120899,,,1,"my other favorite herbs are tulsi, pudina, dodapathre and vandalaga, tulsi as we all know is a very good medicinal plant or herb that can be used in treating common cold and cough","My other favorite herbs are Toulisi, Pudina, Daudapathra and Vanda Laga. Toulisi as we all know is a very good medicinal plant or herb that can be used in treating common cold and cough.",my other favorite herbs are tulsi pudina dodapathre and vandalaga tulsi as we all know is a very good medicinal plant or herb that can be used in treating common cold and cough,my other favorite herbs are toulisi pudina daudapathra and vanda laga toulisi as we all know is a very good medicinal plant or herb that can be used in treating common cold and cough
crisp_v0823_whisper_base_en_q4k,svarah_test_0016,success,0,0.000000,8,0,0,0,8,1.290630,5.112312,0.252455,,,1,"where I was trained physical, mental and spiritual","where I was trained physical, mental and spiritual.",where i was trained physical mental and spiritual,where i was trained physical mental and spiritual
crisp_v0823_whisper_base_en_q4k,svarah_test_0017,success,0,0.000000,1,0,0,0,1,1.157368,0.690312,1.676586,,,1,because,because,because,because
crisp_v0823_whisper_base_en_q4k,svarah_test_0018,success,0,1.000000,0,1,0,0,1,1.222770,0.833313,1.467361,,,1,Manas,Manash.,manas,manash
crisp_v0823_whisper_base_en_q4k,svarah_test_0019,success,0,0.142857,6,1,0,0,7,1.248343,3.345375,0.373155,,,1,"As for my opinion, there are not","As per my opinion, there are not",as for my opinion there are not,as per my opinion there are not
crisp_v0823_whisper_base_en_q4k,svarah_test_0020,success,0,0.000000,23,0,0,0,23,1.449126,11.101750,0.130531,,,1,"The biking is booming. The demand is increasing, just because they are way cheaper than the cars. And it is environment-friendly, too","The biking is booming, the demand is increasing just because they are way cheaper than the cars and it is environment friendly too.",the biking is booming the demand is increasing just because they are way cheaper than the cars and it is environment friendly too,the biking is booming the demand is increasing just because they are way cheaper than the cars and it is environment friendly too
crisp_v0823_whisper_base_en_q4k,svarah_test_0021,success,0,0.333333,3,0,0,1,3,1.174025,4.960000,0.236699,,,1,entire world interconnected.,the entire world interconnected.,entire world interconnected,the entire world interconnected
crisp_v0823_whisper_base_en_q4k,svarah_test_0022,success,0,0.375000,6,1,1,1,8,1.316906,6.000000,0.219484,,,1,"it It is funded by state government, UCSH","It is funded by state government, EUC, etc.",it it is funded by state government ucsh,it is funded by state government euc etc
crisp_v0823_whisper_base_en_q4k,svarah_test_0023,success,0,0.444444,6,2,1,1,9,1.792970,3.240000,0.553386,,,1,I also like Levi Skrull's Alice in Wonderland.,I also like device corals and is in Wonderland.,i also like levi skrull is alice in wonderland,i also like device corals and is in wonderland
crisp_v0823_whisper_base_en_q4k,svarah_test_0024,success,0,0.000000,6,0,0,0,6,2.888498,2.129563,1.356381,,,1,Mute my reminders for a day!,mute my reminders for a day,mute my reminders for a day,mute my reminders for a day
crisp_v0823_whisper_base_en_q4k,svarah_test_0025,success,0,0.200000,9,1,0,1,10,1.249363,6.360938,0.196412,,,1,Find all blood banks with A- blood in district Warangal,find all blood banks with a blood in district war angle.,find all blood banks with a blood in district warangal,find all blood banks with a blood in district war angle
crisp_v0823_whisper_base_en_q4k,svarah_test_0026,success,0,0.095238,20,1,0,1,21,1.544428,10.678500,0.144630,,,1,For people of age group 18+ years is there any Free vaccination centre available in district Jaipur which provides First Dose,"For people of age group above 18 years, is there any free vaccination centre available in District Jport which provides first dose?",for people of age group 18 years is there any free vaccination center available in district jaipur which provides 1st dose,for people of age group above 18 years is there any free vaccination center available in district jport which provides 1st dose
crisp_v0823_whisper_base_en_q4k,svarah_test_0027,success,0,0.000000,7,0,0,0,7,1.347348,2.799625,0.481260,,,1,Start a new email to George Brown,Start a new email to George Brown.,start a new email to george brown,start a new email to george brown
crisp_v0823_whisper_base_en_q4k,svarah_test_0028,success,0,0.000000,1,0,0,0,1,1.324599,0.591625,2.238917,,,1,farming,farming.,farming,farming
crisp_v0823_whisper_base_en_q4k,svarah_test_0029,success,0,1.000000,0,2,0,0,2,1.505855,1.113000,1.352970,,,1,Chandrashekhar Jha,Chandrze Kurda.,chandrashekhar jha,chandrze kurda
crisp_v0823_whisper_base_en_q4k,svarah_test_0030,success,0,0.000000,5,0,0,0,5,1.327558,3.160000,0.420113,,,1,I love doing nature photography.,I love doing nature photography.,i love doing nature photography,i love doing nature photography
crisp_v0823_whisper_base_en_q4k,svarah_test_0031,success,0,0.055556,17,1,0,0,18,1.315094,5.859250,0.224448,,,1,"That if someone speaks in English, then he is literate. We can justify that, we can judge that.",that if someone speak in English then he is literate. We can justify that. We can judge that.,that if someone speaks in english then he is literate we can justify that we can judge that,that if someone speak in english then he is literate we can justify that we can judge that
crisp_v0823_whisper_base_en_q4k,svarah_test_0032,success,0,0.000000,5,0,0,0,5,1.274914,3.720250,0.342696,,,1,Also music has a very,Also music has a very,also music has a very,also music has a very
crisp_v0823_whisper_base_en_q4k,svarah_test_0033,success,0,0.000000,1,0,0,0,1,1.214323,0.310000,3.917169,,,1,Three,Three.,3,3
crisp_v0823_whisper_base_en_q4k,svarah_test_0034,success,0,2.000000,0,1,0,1,1,1.163508,0.430625,2.701906,,,1,Padma,Bye bye.,padma,bye bye
crisp_v0823_whisper_base_en_q4k,svarah_test_0035,success,0,0.200000,16,3,1,0,20,1.443542,6.638687,0.217444,,,1,The scenes of the movie of John Abraham riding the Suzuki Hayabusa It made me fall in love with biking,The scenes of the movie of Zonnebrahim writing the Suzuki Haibusa. It made me fall in love with biking.,the scenes of the movie of john abraham riding the suzuki hayabusa it made me fall in love with biking,the scenes of the movie of zonnebrahim writing the suzuki haibusa it made me fall in love with biking
crisp_v0823_whisper_base_en_q4k,svarah_test_0036,success,0,0.000000,10,0,0,0,10,1.270879,2.768438,0.459060,,,1,and hoping that one of them would turn out good,and hoping that one of them would turn out good.,and hoping that one of them would turn out good,and hoping that one of them would turn out good
crisp_v0823_whisper_base_en_q4k,svarah_test_0037,success,0,0.176471,14,3,0,0,17,1.511890,8.461500,0.178679,,,1,The price mentioned for National Gardens Potted Tomato Seeds is not correct as compare to market prices.,The price mentioned for National Garden spotted tomato seeds is not correct as compared to market prices.,the price mentioned for national gardens potted tomato seeds is not correct as compare to market prices,the price mentioned for national garden spotted tomato seeds is not correct as compared to market prices
crisp_v0823_whisper_base_en_q4k,svarah_test_0038,success,0,0.300000,7,1,2,0,10,1.411090,6.520000,0.216425,,,1,And so difficult to say a favorite particular favorite quote,And so difficult to say particular favorite code.,and so difficult to say a favorite particular favorite quote,and so difficult to say particular favorite code
crisp_v0823_whisper_base_en_q4k,svarah_test_0039,success,0,0.000000,12,0,0,0,12,1.296021,5.480000,0.236500,,,1,"the religion, or the community, or the race that they belong to,",the religion or the community or the race that they belong to,the religion or the community or the race that they belong to,the religion or the community or the race that they belong to
crisp_v0823_whisper_base_en_q4k,svarah_test_0040,success,0,0.000000,11,0,0,0,11,1.268624,3.530063,0.359377,,,1,Tennis courts have been built for youngsters to learn the sport.,Tennis courts have been built for youngsters to learn the sport.,tennis courts have been built for youngsters to learn the sport,tennis courts have been built for youngsters to learn the sport
crisp_v0823_whisper_base_en_q4k,svarah_test_0041,success,0,0.166667,11,1,0,1,12,1.509565,7.043000,0.214335,,,1,"yes it caters different need and different sectors for example, hospitality, agriculture","And yes, it carries different need and different sectors, for example, hospitality, agriculture,",yes it caters different need and different sectors for example hospitality agriculture,and yes it carries different need and different sectors for example hospitality agriculture
crisp_v0823_whisper_base_en_q4k,svarah_test_0042,success,0,0.000000,35,0,0,0,35,1.564115,15.625813,0.100098,,,1,"It celebrates the occasion on two days, that is 15th and 16th of August. The festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle","It celebrates the occasion on two days, that is 15th and 16th of August. The festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle.",it celebrates the occasion on 2 days that is 15th and 16th of august the festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle,it celebrates the occasion on 2 days that is 15th and 16th of august the festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle
crisp_v0823_whisper_base_en_q4k,svarah_test_0043,success,0,0.000000,1,0,0,0,1,1.219101,0.514500,2.369487,,,1,On,on,on,on
crisp_v0823_whisper_base_en_q4k,svarah_test_0044,success,0,0.058824,16,1,0,0,17,1.432254,5.823563,0.245941,,,1,The people in a traditional school focus on the subjects that are of the same for everyone,The pupils in a traditional school focus on the subjects that are of the same for everyone.,the people in a traditional school focus on the subjects that are of the same for everyone,the pupils in a traditional school focus on the subjects that are of the same for everyone
crisp_v0823_whisper_base_en_q4k,svarah_test_0045,success,0,0.000000,12,0,0,0,12,1.324338,7.051437,0.187811,,,1,"Initially, I used to think that yoga is very hard to practice.","Initially, I used to think that yoga is very hard to practice.",initially i used to think that yoga is very hard to practice,initially i used to think that yoga is very hard to practice
crisp_v0823_whisper_base_en_q4k,svarah_test_0046,success,0,0.090909,10,1,0,0,11,1.332603,3.884125,0.343090,,,1,"For example, you might be able to decrease your shipping costs","For example, you might be able to decrease your shipping cost",for example you might be able to decrease your shipping costs,for example you might be able to decrease your shipping cost
crisp_v0823_whisper_base_en_q4k,svarah_test_0047,success,0,0.064516,30,1,0,1,31,1.533224,12.755250,0.120203,,,1,"Apart from these factors, the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income.","Apart from these factors, the challenge is like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income.",apart from these factors the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income,apart from these factors the challenge is like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income
crisp_v0823_whisper_base_en_q4k,svarah_test_0048,success,0,0.272727,9,2,0,1,11,1.274097,4.151438,0.306905,,,1,Show a list of all available vaccination center in State Maharashtra,Show a list of all available vaccinations and are in state Maharashtra.,show a list of all available vaccination center in state maharashtra,show a list of all available vaccinations and are in state maharashtra
crisp_v0823_whisper_base_en_q4k,svarah_test_0049,success,0,0.000000,1,0,0,0,1,1.383238,0.622062,2.223632,,,1,Government,government,government,government
crisp_v0823_whisper_base_en_q4k,svarah_test_0050,success,0,0.105263,17,2,0,0,19,1.510069,9.400875,0.160631,,,1,"So, the matter I took take to paint is nature maybe a same scenery or any animal or flowers","So, the matter I took take to paint is nature, maybe a sin-senery or any animal or flowers.",so the matter i took take to paint is nature maybe a same scenery or any animal or flowers,so the matter i took take to paint is nature maybe a sin senery or any animal or flowers
crisp_v0823_whisper_base_en_q4k,svarah_test_0051,success,0,0.000000,17,0,0,0,17,1.808484,7.465937,0.242231,,,1,"So yes, English plays a very important role in exchanging and communication that is very very important",So yes English plays a very important role in exchanging and communication that is very very important.,so yes english plays a very important role in exchanging and communication that is very very important,so yes english plays a very important role in exchanging and communication that is very very important
crisp_v0823_whisper_base_en_q4k,svarah_test_0052,success,0,0.000000,5,0,0,0,5,1.231860,1.867063,0.659785,,,1,more than any other kind,more than any other kind.,more than any other kind,more than any other kind
crisp_v0823_whisper_base_en_q4k,svarah_test_0053,success,0,0.166667,11,0,1,1,12,1.479924,8.849438,0.167234,,,1,"the 10th day and up to Purnima, people visit to their relatives","the day and up to Purnima, they people visit to their relatives",the 10th day and up to purnima people visit to their relatives,the day and up to purnima they people visit to their relatives
crisp_v0823_whisper_base_en_q4k,svarah_test_0054,success,0,0.833333,1,5,0,0,6,1.978414,1.799375,1.099501,,,1,throng and climb the Baukungri peak,Trons and Clients about Congry Freak.,throng and climb the baukungri peak,trons and clients about congry freak
crisp_v0823_whisper_base_en_q4k,svarah_test_0055,success,0,0.000000,1,0,0,0,1,1.154509,0.560000,2.061623,,,1,Yeah.,Yeah.,yeah,yeah
crisp_v0823_whisper_base_en_q4k,svarah_test_0056,success,0,0.000000,1,0,0,0,1,1.259677,0.690750,1.823637,,,1,On,On!,on,on
crisp_v0823_whisper_base_en_q4k,svarah_test_0057,success,0,0.000000,1,0,0,0,1,1.198062,0.480000,2.495962,,,1,food,food.,food,food
crisp_v0823_whisper_base_en_q4k,svarah_test_0058,success,0,0.000000,11,0,0,0,11,1.549352,3.553187,0.436046,,,1,She is the recipient of several accolades including a Filmfare Award.,She is the recipient of several accolades including a Filmfare Award.,she is the recipient of several accolades including a filmfare award,she is the recipient of several accolades including a filmfare award
crisp_v0823_whisper_base_en_q4k,svarah_test_0059,success,0,0.000000,17,0,0,0,17,2.179954,5.000000,0.435991,,,1,"So in order to bring all these back, in order to promote our cultural aspects, our cultural","So in order to bring all these back, in order to promote our cultural aspects, our cultural",so in order to bring all these back in order to promote our cultural aspects our cultural,so in order to bring all these back in order to promote our cultural aspects our cultural
crisp_v0823_whisper_base_en_q4k,svarah_test_0060,success,0,0.034483,28,0,1,0,29,1.929640,12.481188,0.154604,,,1,"There, There is something which pulls me towards that book which makes me read again and again and again is the kind of connection I feel with her stories.",There is something which pulls me towards that book which makes me read again and again and again is the kind of connection I feel with her stories.,there there is something which pulls me towards that book which makes me read again and again and again is the kind of connection i feel with her stories,there is something which pulls me towards that book which makes me read again and again and again is the kind of connection i feel with her stories
crisp_v0823_whisper_base_en_q4k,svarah_test_0061,success,0,0.000000,2,0,0,0,2,1.885563,1.105500,1.705620,,,1,volume level,Volume Level,volume level,volume level
crisp_v0823_whisper_base_en_q4k,svarah_test_0062,success,0,0.100000,9,1,0,0,10,2.373132,3.456000,0.686670,,,1,Pay Rs. 500 more to the last scanned QR code,Pay Rs 500 more to the last scant QR code.,pay rs 500 more to the last scanned qr code,pay rs 500 more to the last scant qr code
crisp_v0823_whisper_base_en_q4k,svarah_test_0063,success,0,1.000000,0,1,0,0,1,2.597933,0.287000,9.052032,,,1,Down,on.,down,on
crisp_v0823_whisper_base_en_q4k,svarah_test_0064,success,0,0.062500,15,0,1,0,16,1.658333,10.309375,0.160857,,,1,William Shakespeare is believed to be responsible for the addition of thousands of words new words.,William Shakespeare is believed to be responsible for the addition of thousands of new words.,william shakespeare is believed to be responsible for the addition of 1000s of words new words,william shakespeare is believed to be responsible for the addition of 1000s of new words
crisp_v0823_whisper_base_en_q4k,svarah_test_0065,success,0,0.047619,21,0,0,1,21,1.526862,7.659500,0.199342,,,1,"the people who practice those different religions, they have a high level of tolerance and respect for each other's religion",well the people who practice those different religions they have a high level of tolerance and respect for each other's religion,the people who practice those different religions they have a high level of tolerance and respect for each other is religion,well the people who practice those different religions they have a high level of tolerance and respect for each other is religion
crisp_v0823_whisper_base_en_q4k,svarah_test_0066,success,0,0.333333,7,2,0,1,9,1.334347,5.145000,0.259348,,,1,"Lakshmi Vilas Palace, residence of Vadodara's royal family.",Lakshmi Vila's palace residence of Arudra's royal family.,lakshmi vilas palace residence of vadodara is royal family,lakshmi vila is palace residence of arudra is royal family
crisp_v0823_whisper_base_en_q4k,svarah_test_0067,success,0,0.357143,11,3,0,2,14,1.388748,5.680500,0.244476,,,1,What are the items in Processed Food items with the offer of minimum 40 % ?,What are the items in the process for the items with the offer of minimum 40%?,what are the items in processed food items with the offer of minimum 40 ,what are the items in the process for the items with the offer of minimum 40%
crisp_v0823_whisper_base_en_q4k,svarah_test_0068,success,0,0.000000,1,0,0,0,1,1.339184,0.332375,4.029135,,,1,Up,up,up,up
crisp_v0823_whisper_base_en_q4k,svarah_test_0069,success,0,0.000000,9,0,0,0,9,1.292284,5.599687,0.230778,,,1,our festivals which are considered to be the symbols,our festivals which are considered to be the symbols.,our festivals which are considered to be the symbols,our festivals which are considered to be the symbols
crisp_v0823_whisper_base_en_q4k,svarah_test_0070,success,0,0.000000,1,0,0,0,1,1.213271,0.864563,1.403335,,,1,Backward,Backward.,backward,backward
crisp_v0823_whisper_base_en_q4k,svarah_test_0071,success,0,0.214286,11,1,2,0,14,1.304656,4.800000,0.271803,,,1,"That is why I like poetry, and it is my favorite genre in writing.",That is why I like poetry and it is my favorite journey.,that is why i like poetry and it is my favorite genre in writing,that is why i like poetry and it is my favorite journey
crisp_v0823_whisper_base_en_q4k,svarah_test_0072,success,0,1.000000,1,0,0,1,1,1.209472,0.433437,2.790418,,,1,Agree,I agree.,agree,i agree
crisp_v0823_whisper_base_en_q4k,svarah_test_0073,success,0,0.272727,8,2,1,0,11,1.321105,4.160000,0.317573,,,1,The Fine Old English Gentleman is one of his finest poems.,Fine Old English Gentleman is one of its finest points.,the fine old english gentleman is one of his finest poems,fine old english gentleman is one of its finest points
crisp_v0823_whisper_base_en_q4k,svarah_test_0074,success,0,1.000000,0,1,0,0,1,1.224836,0.794375,1.541886,,,1,Subarnapur,Supernoples,subarnapur,supernoples
crisp_v0823_whisper_base_en_q4k,svarah_test_0075,success,0,0.000000,5,0,0,0,5,1.517422,1.975000,0.768315,,,1,There is no restriction on,There is no restriction on,there is no restriction on,there is no restriction on
crisp_v0823_whisper_base_en_q4k,svarah_test_0076,success,0,0.000000,3,0,0,0,3,2.150256,0.958937,2.242331,,,1,that is noodle.,That is Noodle.,that is noodle,that is noodle
crisp_v0823_whisper_base_en_q4k,svarah_test_0077,success,0,0.176471,14,2,1,0,17,1.961638,5.701750,0.344041,,,1,"Although a French citizen, she has been brought up and lived most of her life in India.","Although a French citizen, she has been brought up and lived must offer life in India.",although a french citizen she has been brought up and lived most of her life in india,although a french citizen she has been brought up and lived must offer life in india
crisp_v0823_whisper_base_en_q4k,svarah_test_0078,success,0,0.000000,19,0,0,0,19,2.213314,7.880375,0.280864,,,1,or may it be any local vendor. They will always be ready to help people coming from outside Odisha.,"or may it be any local vendor, they will always be ready to help people coming from outside Odisha.",or may it be any local vendor they will always be ready to help people coming from outside odisha,or may it be any local vendor they will always be ready to help people coming from outside odisha
crisp_v0823_whisper_base_en_q4k,svarah_test_0079,success,0,0.500000,1,1,0,0,2,1.787594,0.957125,1.867671,,,1,developing steps,developing state.,developing steps,developing state
crisp_v0823_whisper_base_en_q4k,svarah_test_0080,success,0,0.000000,27,0,0,0,27,2.181671,13.535562,0.161181,,,1,"In India, most states, they focus more on studies and rather less on sports. That is the reason why we have low sports categories in our states","In India, most states they focus more on studies and rather less on sports. That is the reason why we have low sports categories in our states.",in india most states they focus more on studies and rather less on sports that is the reason why we have low sports categories in our states,in india most states they focus more on studies and rather less on sports that is the reason why we have low sports categories in our states
crisp_v0823_whisper_base_en_q4k,svarah_test_0081,success,0,0.000000,5,0,0,0,5,1.524362,2.133938,0.714343,,,1,let me hear my list,Let me hear my list.,let me hear my list,let me hear my list
crisp_v0823_whisper_base_en_q4k,svarah_test_0082,success,0,0.071429,13,1,0,0,14,1.992269,6.716500,0.296623,,,1,A reduction in this cost is evidence that you are building a recognized brand.,A reduction in this cost is evidence that you are building a recognized plant.,a reduction in this cost is evidence that you are building a recognized brand,a reduction in this cost is evidence that you are building a recognized plant
crisp_v0823_whisper_base_en_q4k,svarah_test_0083,success,0,2.000000,0,1,0,1,1,1.985467,0.663000,2.994672,,,1,Kuwait,Go ahead.,kuwait,go ahead
crisp_v0823_whisper_base_en_q4k,svarah_test_0084,success,0,0.000000,10,0,0,0,10,1.520700,3.327062,0.457070,,,1,Being even a few minutes late may disqualify your submission.,Being even a few minutes late may disqualify your submission.,being even a few minutes late may disqualify your submission,being even a few minutes late may disqualify your submission
crisp_v0823_whisper_base_en_q4k,svarah_test_0085,success,0,0.000000,1,0,0,0,1,1.299378,0.540937,2.402085,,,1,Forward,forward.,forward,forward
crisp_v0823_whisper_base_en_q4k,svarah_test_0086,success,0,0.000000,5,0,0,0,5,1.327908,0.904937,1.467403,,,1,i want you to mute,I want you to mute.,i want you to mute,i want you to mute
crisp_v0823_whisper_base_en_q4k,svarah_test_0087,success,0,1.000000,0,1,0,0,1,1.390998,0.483000,2.879913,,,1,Three,Tree,3,tree
crisp_v0823_whisper_base_en_q4k,svarah_test_0088,success,0,0.375000,5,3,0,0,8,1.690914,7.283812,0.232147,,,1,Your MPIN is invalid for mobile number 77341091445,Your ampere is invalid from mobile number 7734109445.,your mpin is invalid for mobile number 77341091445,your ampere is invalid from mobile number 7734109445
crisp_v0823_whisper_base_en_q4k,svarah_test_0089,success,0,0.000000,3,0,0,0,3,1.613837,0.931562,1.732398,,,1,raise the volume,Raise the volume.,raise the volume,raise the volume
crisp_v0823_whisper_base_en_q4k,svarah_test_0090,success,0,0.100000,18,1,1,0,20,1.591420,11.045063,0.144084,,,1,So if they are not using glutes they will tire the their other muscles and that will lead to fatigue.,"So, if they are not using roots they will tire the other muscles and that will lead to fatigue.",so if they are not using glutes they will tire the their other muscles and that will lead to fatigue,so if they are not using roots they will tire the other muscles and that will lead to fatigue
crisp_v0823_whisper_base_en_q4k,svarah_test_0091,success,0,0.000000,6,0,0,0,6,1.474834,2.927625,0.503765,,,1,are being converted into residential sites,are being converted into residential sites.,are being converted into residential sites,are being converted into residential sites
crisp_v0823_whisper_base_en_q4k,svarah_test_0092,success,0,0.000000,7,0,0,0,7,1.332611,2.117500,0.629332,,,1,"As I am not a professional singer,",as I am not a professional singer.,as i am not a professional singer,as i am not a professional singer
crisp_v0823_whisper_base_en_q4k,svarah_test_0093,success,0,0.454545,8,2,1,2,11,1.352038,4.880000,0.277057,,,1,But somebody from Mumbai or Bangalore could very well learn Odissi,somebody from Mumbai or Bangalore could very well know or to see,but somebody from mumbai or bangalore could very well learn odissi,somebody from mumbai or bangalore could very well know or to see
crisp_v0823_whisper_base_en_q4k,svarah_test_0094,success,0,0.000000,8,0,0,0,8,1.647656,3.168625,0.519991,,,1,and use them in our bath powders or,and use them in our bath powders or,and use them in our bath powders or,and use them in our bath powders or
crisp_v0823_whisper_base_en_q4k,svarah_test_0095,success,0,0.111111,9,0,0,1,9,1.203783,7.183375,0.167579,,,1,"Well, I was not a student of English medium.","Well, I was a not a student of English medium.",well i was not a student of english medium,well i was a not a student of english medium
crisp_v0823_whisper_base_en_q4k,svarah_test_0096,success,0,0.000000,1,0,0,0,1,1.147526,0.850000,1.350031,,,1,agriculture,agriculture,agriculture,agriculture
crisp_v0823_whisper_base_en_q4k,svarah_test_0097,success,0,0.428571,5,2,0,1,7,1.232982,3.803500,0.324170,,,1,its multiple subplots and the complicated plot,its multiple cup plots and the complicated plots.,its multiple subplots and the complicated plot,its multiple cup plots and the complicated plots
crisp_v0823_whisper_base_en_q4k,svarah_test_0098,success,0,0.230769,11,2,0,1,13,1.413891,8.324312,0.169851,,,1,So after the celebration all the materials that is gathered or collected are,"So, after this in vibration all the materials that is gathered or collected are",so after the celebration all the materials that is gathered or collected are,so after this in vibration all the materials that is gathered or collected are
crisp_v0823_whisper_base_en_q4k,svarah_test_0099,success,0,0.105263,18,1,0,1,19,1.364059,11.592813,0.117664,,,1,Can you help in searching for ESIC Centres located in area with pincode 198753 and centre type IMP Clinic,Can you help in searching for ESIC centers located in area with PIN code 198753 and center type IMP clinic?,can you help in searching for esic centers located in area with pincode 198753 and center type imp clinic,can you help in searching for esic centers located in area with pin code 198753 and center type imp clinic
crisp_v0823_whisper_base_en_q4k,svarah_test_0100,success,0,0.000000,15,0,0,0,15,1.298484,6.168500,0.210502,,,1,Social media and online education platforms plays a vital role in the field of education.,Social media and online education platforms plays a vital role in the field of education.,social media and online education platforms plays a vital role in the field of education,social media and online education platforms plays a vital role in the field of education
