backend_id,eval_id,status,from_cache,wer,hits,substitutions,deletions,insertions,reference_words,inference_seconds,audio_seconds,rtf,error_category,error_message,attempts,raw_reference,raw_hypothesis,normalized_reference,normalized_hypothesis
gnani_prisma_v25,svarah_test_0022,success,0,0.375000,6,1,1,1,8,0.614352,6.000000,0.102392,,,1,"it It is funded by state government, UCSH",it is funded by state government ugc etc,it it is funded by state government ucsh,it is funded by state government ugc etc
gnani_prisma_v25,svarah_test_0023,success,0,0.222222,7,1,1,0,9,0.721054,3.240000,0.222548,,,1,I also like Levi Skrull's Alice in Wonderland.,i also like levi scrolls alice in wonderland,i also like levi skrull is alice in wonderland,i also like levi scrolls alice in wonderland
gnani_prisma_v25,svarah_test_0024,success,0,0.000000,6,0,0,0,6,0.694918,2.129563,0.326320,,,1,Mute my reminders for a day!,mute my reminders for a day,mute my reminders for a day,mute my reminders for a day
gnani_prisma_v25,svarah_test_0025,success,0,0.000000,10,0,0,0,10,0.732405,6.360938,0.115141,,,1,Find all blood banks with A- blood in district Warangal,find all blood banks with a blood in district warangal,find all blood banks with a blood in district warangal,find all blood banks with a blood in district warangal
gnani_prisma_v25,svarah_test_0026,success,0,0.047619,21,0,0,1,21,0.766808,10.678500,0.071809,,,1,For people of age group 18+ years is there any Free vaccination centre available in district Jaipur which provides First Dose,for people of age group above eighteen years is there any free vaccination center available in district jaipur which provides first dose,for people of age group 18 years is there any free vaccination center available in district jaipur which provides 1st dose,for people of age group above 18 years is there any free vaccination center available in district jaipur which provides 1st dose
gnani_prisma_v25,svarah_test_0027,success,0,0.000000,7,0,0,0,7,0.673289,2.799625,0.240492,,,1,Start a new email to George Brown,start a new email to george brown,start a new email to george brown,start a new email to george brown
gnani_prisma_v25,svarah_test_0028,success,0,1.000000,0,1,0,0,1,0.446386,0.591625,0.754508,,,1,farming,swami,farming,swami
gnani_prisma_v25,svarah_test_0029,success,0,0.000000,2,0,0,0,2,0.833142,1.113000,0.748556,,,1,Chandrashekhar Jha,chandrashekhar jha,chandrashekhar jha,chandrashekhar jha
gnani_prisma_v25,svarah_test_0030,success,0,0.000000,5,0,0,0,5,0.977772,3.160000,0.309422,,,1,I love doing nature photography.,i love doing nature photography,i love doing nature photography,i love doing nature photography
gnani_prisma_v25,svarah_test_0031,success,0,0.055556,17,1,0,0,18,2.498818,5.859250,0.426474,,,1,"That if someone speaks in English, then he is literate. We can justify that, we can judge that.",that if someone speak in english then he is literate we can justify that we can judge that,that if someone speaks in english then he is literate we can justify that we can judge that,that if someone speak in english then he is literate we can justify that we can judge that
gnani_prisma_v25,svarah_test_0032,success,0,0.000000,5,0,0,0,5,0.761935,3.720250,0.204807,,,1,Also music has a very,also music has a very,also music has a very,also music has a very
gnani_prisma_v25,svarah_test_0033,success,0,0.000000,1,0,0,0,1,0.716252,0.310000,2.310490,,,1,Three,three,3,3
gnani_prisma_v25,svarah_test_0034,success,0,1.000000,0,0,1,0,1,0.661025,0.430625,1.535036,,,1,Padma,,padma,
gnani_prisma_v25,svarah_test_0035,success,0,0.000000,20,0,0,0,20,1.286355,6.638687,0.193766,,,1,The scenes of the movie of John Abraham riding the Suzuki Hayabusa It made me fall in love with biking,the scenes of the movie of john abraham riding the suzuki hayabusa it made me fall in love with biking,the scenes of the movie of john abraham riding the suzuki hayabusa it made me fall in love with biking,the scenes of the movie of john abraham riding the suzuki hayabusa it made me fall in love with biking
gnani_prisma_v25,svarah_test_0036,success,0,0.000000,10,0,0,0,10,0.428198,2.768438,0.154671,,,1,and hoping that one of them would turn out good,and hoping that one of them would turn out good,and hoping that one of them would turn out good,and hoping that one of them would turn out good
gnani_prisma_v25,svarah_test_0037,success,0,0.176471,14,3,0,0,17,0.646129,8.461500,0.076361,,,1,The price mentioned for National Gardens Potted Tomato Seeds is not correct as compare to market prices.,the price mentioned for national garden spotted tomato seeds is not correct as compared to market prices,the price mentioned for national gardens potted tomato seeds is not correct as compare to market prices,the price mentioned for national garden spotted tomato seeds is not correct as compared to market prices
gnani_prisma_v25,svarah_test_0038,success,0,0.000000,10,0,0,0,10,1.534446,6.520000,0.235344,,,1,And so difficult to say a favorite particular favorite quote,and so difficult to say a favorite particular favorite quote,and so difficult to say a favorite particular favorite quote,and so difficult to say a favorite particular favorite quote
gnani_prisma_v25,svarah_test_0039,success,0,0.000000,12,0,0,0,12,0.739736,5.480000,0.134988,,,1,"the religion, or the community, or the race that they belong to,",the religion or the community or the race that they belong to,the religion or the community or the race that they belong to,the religion or the community or the race that they belong to
gnani_prisma_v25,svarah_test_0040,success,0,0.000000,11,0,0,0,11,0.918794,3.530063,0.260277,,,1,Tennis courts have been built for youngsters to learn the sport.,tennis courts have been built for youngsters to learn the sport,tennis courts have been built for youngsters to learn the sport,tennis courts have been built for youngsters to learn the sport
gnani_prisma_v25,svarah_test_0041,success,0,0.083333,12,0,0,1,12,1.240719,7.043000,0.176163,,,1,"yes it caters different need and different sectors for example, hospitality, agriculture",and yes it caters different need and different sectors for example hospitality agriculture,yes it caters different need and different sectors for example hospitality agriculture,and yes it caters different need and different sectors for example hospitality agriculture
gnani_prisma_v25,svarah_test_0042,success,0,0.000000,35,0,0,0,35,1.128891,15.625813,0.072245,,,1,"It celebrates the occasion on two days, that is 15th and 16th of August. The festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle",it celebrates the occasion on two days that is fifteenth and sixteenth of august the festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle,it celebrates the occasion on 2 days that is 15th and 16th of august the festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle,it celebrates the occasion on 2 days that is 15th and 16th of august the festivity is held on such a large scale that even people from neighboring town gather here to witness the spectacle
gnani_prisma_v25,svarah_test_0043,success,0,0.000000,1,0,0,0,1,0.464627,0.514500,0.903065,,,1,On,on,on,on
gnani_prisma_v25,svarah_test_0044,success,0,0.058824,16,1,0,0,17,0.776538,5.823563,0.133344,,,1,The people in a traditional school focus on the subjects that are of the same for everyone,the pupils in a traditional school focus on the subjects that are of the same for everyone,the people in a traditional school focus on the subjects that are of the same for everyone,the pupils in a traditional school focus on the subjects that are of the same for everyone
gnani_prisma_v25,svarah_test_0045,success,0,0.000000,12,0,0,0,12,0.639368,7.051437,0.090672,,,1,"Initially, I used to think that yoga is very hard to practice.",initially i used to think that yoga is very hard to practice,initially i used to think that yoga is very hard to practice,initially i used to think that yoga is very hard to practice
gnani_prisma_v25,svarah_test_0046,success,0,0.000000,11,0,0,0,11,0.547731,3.884125,0.141018,,,1,"For example, you might be able to decrease your shipping costs",for example you might be able to decrease your shipping costs,for example you might be able to decrease your shipping costs,for example you might be able to decrease your shipping costs
gnani_prisma_v25,svarah_test_0047,success,0,0.000000,31,0,0,0,31,1.151655,12.755250,0.090289,,,1,"Apart from these factors, the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income.",apart from these factors the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income,apart from these factors the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income,apart from these factors the challenges like salary given to private school teachers is quite meager and they find it quite hard to make their ends meet in such less income
gnani_prisma_v25,svarah_test_0048,success,0,0.000000,11,0,0,0,11,0.612582,4.151438,0.147559,,,1,Show a list of all available vaccination center in State Maharashtra,show a list of all available vaccination center in state maharashtra,show a list of all available vaccination center in state maharashtra,show a list of all available vaccination center in state maharashtra
gnani_prisma_v25,svarah_test_0049,success,0,0.000000,1,0,0,0,1,0.530523,0.622062,0.852845,,,1,Government,government,government,government
gnani_prisma_v25,svarah_test_0050,success,0,0.157895,16,2,1,0,19,1.145178,9.400875,0.121816,,,1,"So, the matter I took take to paint is nature maybe a same scenery or any animal or flowers",so the matter i take to paint is nature maybe is in scenery or any animal or flowers,so the matter i took take to paint is nature maybe a same scenery or any animal or flowers,so the matter i take to paint is nature maybe is in scenery or any animal or flowers
gnani_prisma_v25,svarah_test_0051,success,0,0.000000,17,0,0,0,17,0.800194,7.465937,0.107179,,,1,"So yes, English plays a very important role in exchanging and communication that is very very important",so yes english plays a very important role in exchanging and communication that is very very important,so yes english plays a very important role in exchanging and communication that is very very important,so yes english plays a very important role in exchanging and communication that is very very important
gnani_prisma_v25,svarah_test_0052,success,0,0.000000,5,0,0,0,5,0.602440,1.867063,0.322667,,,1,more than any other kind,more than any other kind,more than any other kind,more than any other kind
gnani_prisma_v25,svarah_test_0053,success,0,0.166667,11,1,0,1,12,1.562193,8.849438,0.176530,,,1,"the 10th day and up to Purnima, people visit to their relatives",the ten day and up to purnima day people visit to their relatives,the 10th day and up to purnima people visit to their relatives,the 10 day and up to purnima day people visit to their relatives
gnani_prisma_v25,svarah_test_0054,success,0,0.666667,3,3,0,1,6,0.697082,1.799375,0.387402,,,1,throng and climb the Baukungri peak,throns and climb the bunk and greece,throng and climb the baukungri peak,throns and climb the bunk and greece
gnani_prisma_v25,svarah_test_0055,success,0,0.000000,1,0,0,0,1,0.897330,0.560000,1.602376,,,1,Yeah.,yeah,yeah,yeah
gnani_prisma_v25,svarah_test_0056,success,0,0.000000,1,0,0,0,1,0.719999,0.690750,1.042343,,,1,On,on,on,on
gnani_prisma_v25,svarah_test_0057,success,0,0.000000,1,0,0,0,1,0.539252,0.480000,1.123441,,,1,food,food,food,food
gnani_prisma_v25,svarah_test_0058,success,0,0.090909,10,1,0,0,11,0.667169,3.553187,0.187766,,,1,She is the recipient of several accolades including a Filmfare Award.,she is a recipient of several accolades including a filmfare award,she is the recipient of several accolades including a filmfare award,she is a recipient of several accolades including a filmfare award
gnani_prisma_v25,svarah_test_0059,success,0,0.000000,17,0,0,0,17,0.699343,5.000000,0.139869,,,1,"So in order to bring all these back, in order to promote our cultural aspects, our cultural",so in order to bring all these back in order to promote our cultural aspects our cultural,so in order to bring all these back in order to promote our cultural aspects our cultural,so in order to bring all these back in order to promote our cultural aspects our cultural
gnani_prisma_v25,svarah_test_0060,success,0,0.034483,28,0,1,0,29,0.915305,12.481188,0.073335,,,1,"There, There is something which pulls me towards that book which makes me read again and again and again is the kind of connection I feel with her stories.",there is something which pulls me towards that book which makes me read again and again and again is the kind of connection i feel with her stories,there there is something which pulls me towards that book which makes me read again and again and again is the kind of connection i feel with her stories,there is something which pulls me towards that book which makes me read again and again and again is the kind of connection i feel with her stories
gnani_prisma_v25,svarah_test_0061,success,0,0.000000,2,0,0,0,2,0.538545,1.105500,0.487150,,,1,volume level,volume level,volume level,volume level
gnani_prisma_v25,svarah_test_0062,success,0,0.100000,9,1,0,0,10,0.522670,3.456000,0.151236,,,1,Pay Rs. 500 more to the last scanned QR code,pay rupees five hundred more to the last scanned qr code,pay rs 500 more to the last scanned qr code,pay rupees 500 more to the last scanned qr code
gnani_prisma_v25,svarah_test_0063,success,0,1.000000,0,1,0,0,1,0.497951,0.287000,1.735021,,,1,Down,love,down,love
gnani_prisma_v25,svarah_test_0064,success,0,0.125000,14,1,1,0,16,1.039762,10.309375,0.100856,,,1,William Shakespeare is believed to be responsible for the addition of thousands of words new words.,william shakespeare is believed to be responsible for the edition of thousands of new words,william shakespeare is believed to be responsible for the addition of 1000s of words new words,william shakespeare is believed to be responsible for the edition of 1000s of new words
gnani_prisma_v25,svarah_test_0065,success,0,0.142857,19,1,1,1,21,0.490672,7.659500,0.064061,,,1,"the people who practice those different religions, they have a high level of tolerance and respect for each other's religion",well the people who practice those different religions they have a high level of tolerance and respect for each others religion,the people who practice those different religions they have a high level of tolerance and respect for each other is religion,well the people who practice those different religions they have a high level of tolerance and respect for each others religion
gnani_prisma_v25,svarah_test_0066,success,0,0.000000,9,0,0,0,9,0.924444,5.145000,0.179678,,,1,"Lakshmi Vilas Palace, residence of Vadodara's royal family.",lakshmi vilas palace residence of vadodara's royal family,lakshmi vilas palace residence of vadodara is royal family,lakshmi vilas palace residence of vadodara is royal family
gnani_prisma_v25,svarah_test_0067,success,0,0.142857,13,1,0,1,14,1.183443,5.680500,0.208334,,,1,What are the items in Processed Food items with the offer of minimum 40 % ?,what are the items in the processed food items with the offer of minimum forty percent,what are the items in processed food items with the offer of minimum 40 ,what are the items in the processed food items with the offer of minimum 40%
gnani_prisma_v25,svarah_test_0068,success,0,1.000000,0,1,0,0,1,0.865496,0.332375,2.603974,,,1,Up,sir,up,sir
gnani_prisma_v25,svarah_test_0069,success,0,0.000000,9,0,0,0,9,0.708912,5.599687,0.126599,,,1,our festivals which are considered to be the symbols,our festivals which are considered to be the symbols,our festivals which are considered to be the symbols,our festivals which are considered to be the symbols
gnani_prisma_v25,svarah_test_0070,success,0,0.000000,1,0,0,0,1,0.468420,0.864563,0.541800,,,1,Backward,backward,backward,backward
gnani_prisma_v25,svarah_test_0071,success,0,0.142857,12,0,2,0,14,0.494526,4.800000,0.103026,,,1,"That is why I like poetry, and it is my favorite genre in writing.",that is why i like poetry and it is my favorite genre,that is why i like poetry and it is my favorite genre in writing,that is why i like poetry and it is my favorite genre
gnani_prisma_v25,svarah_test_0072,success,0,1.000000,0,1,0,0,1,0.533069,0.433437,1.229863,,,1,Agree,every,agree,every
gnani_prisma_v25,svarah_test_0073,success,0,0.090909,10,0,1,0,11,0.614797,4.160000,0.147788,,,1,The Fine Old English Gentleman is one of his finest poems.,fine old english gentleman is one of his finest poems,the fine old english gentleman is one of his finest poems,fine old english gentleman is one of his finest poems
gnani_prisma_v25,svarah_test_0074,success,0,1.000000,0,1,0,0,1,0.693198,0.794375,0.872633,,,1,Subarnapur,subarnpur,subarnapur,subarnpur
gnani_prisma_v25,svarah_test_0075,success,0,0.000000,5,0,0,0,5,0.602848,1.975000,0.305239,,,1,There is no restriction on,there is no restriction on,there is no restriction on,there is no restriction on
gnani_prisma_v25,svarah_test_0076,success,0,0.000000,3,0,0,0,3,0.563117,0.958937,0.587230,,,1,that is noodle.,that is noodle,that is noodle,that is noodle
gnani_prisma_v25,svarah_test_0077,success,0,0.000000,17,0,0,0,17,0.712620,5.701750,0.124983,,,1,"Although a French citizen, she has been brought up and lived most of her life in India.",although a french citizen she has been brought up and lived most of her life in india,although a french citizen she has been brought up and lived most of her life in india,although a french citizen she has been brought up and lived most of her life in india
gnani_prisma_v25,svarah_test_0078,success,0,0.000000,19,0,0,0,19,0.754588,7.880375,0.095755,,,1,or may it be any local vendor. They will always be ready to help people coming from outside Odisha.,or may it be any local vendor they will always be ready to help people coming from outside odisha,or may it be any local vendor they will always be ready to help people coming from outside odisha,or may it be any local vendor they will always be ready to help people coming from outside odisha
gnani_prisma_v25,svarah_test_0079,success,0,0.500000,1,1,0,0,2,0.568198,0.957125,0.593651,,,1,developing steps,developing state,developing steps,developing state
gnani_prisma_v25,svarah_test_0080,success,0,0.037037,26,1,0,0,27,0.942252,13.535562,0.069613,,,1,"In India, most states, they focus more on studies and rather less on sports. That is the reason why we have low sports categories in our states",in india most states they focus more on study and rather less on sports that is the reason why we have low sports categories in our states,in india most states they focus more on studies and rather less on sports that is the reason why we have low sports categories in our states,in india most states they focus more on study and rather less on sports that is the reason why we have low sports categories in our states
gnani_prisma_v25,svarah_test_0081,success,0,0.000000,5,0,0,0,5,0.542617,2.133938,0.254280,,,1,let me hear my list,let me hear my list,let me hear my list,let me hear my list
gnani_prisma_v25,svarah_test_0082,success,0,0.000000,14,0,0,0,14,0.693410,6.716500,0.103240,,,1,A reduction in this cost is evidence that you are building a recognized brand.,a reduction in this cost is evidence that you are building a recognized brand,a reduction in this cost is evidence that you are building a recognized brand,a reduction in this cost is evidence that you are building a recognized brand
gnani_prisma_v25,svarah_test_0083,success,0,1.000000,0,1,0,0,1,0.489078,0.663000,0.737674,,,1,Kuwait,quit,kuwait,quit
gnani_prisma_v25,svarah_test_0084,success,0,0.000000,10,0,0,0,10,0.453346,3.327062,0.136260,,,1,Being even a few minutes late may disqualify your submission.,being even a few minutes late may disqualify your submission,being even a few minutes late may disqualify your submission,being even a few minutes late may disqualify your submission
gnani_prisma_v25,svarah_test_0085,success,0,0.000000,1,0,0,0,1,0.497485,0.540937,0.919671,,,1,Forward,forward,forward,forward
gnani_prisma_v25,svarah_test_0086,success,0,0.000000,5,0,0,0,5,0.830849,0.904937,0.918129,,,1,i want you to mute,i want you to mute,i want you to mute,i want you to mute
gnani_prisma_v25,svarah_test_0087,success,0,1.000000,0,1,0,0,1,0.496458,0.483000,1.027864,,,1,Three,tree,3,tree
gnani_prisma_v25,svarah_test_0088,success,0,0.250000,6,2,0,0,8,0.567326,7.283812,0.077889,,,1,Your MPIN is invalid for mobile number 77341091445,your mpn is invalid form mobile number seven seven three four one zero nine one four four five,your mpin is invalid for mobile number 77341091445,your mpn is invalid form mobile number 77341091445
gnani_prisma_v25,svarah_test_0089,success,0,0.000000,3,0,0,0,3,0.537156,0.931562,0.576618,,,1,raise the volume,raise the volume,raise the volume,raise the volume
gnani_prisma_v25,svarah_test_0090,success,0,0.050000,19,1,0,0,20,0.971618,11.045063,0.087969,,,1,So if they are not using glutes they will tire the their other muscles and that will lead to fatigue.,so if they are not using loots they will tire the their other muscles and that will lead to fatigue,so if they are not using glutes they will tire the their other muscles and that will lead to fatigue,so if they are not using loots they will tire the their other muscles and that will lead to fatigue
gnani_prisma_v25,svarah_test_0091,success,0,0.000000,6,0,0,0,6,0.530112,2.927625,0.181072,,,1,are being converted into residential sites,are being converted into residential sites,are being converted into residential sites,are being converted into residential sites
gnani_prisma_v25,svarah_test_0092,success,0,0.000000,7,0,0,0,7,0.476636,2.117500,0.225094,,,1,"As I am not a professional singer,",as i am not a professional singer,as i am not a professional singer,as i am not a professional singer
gnani_prisma_v25,svarah_test_0093,success,0,0.181818,9,1,1,0,11,0.489149,4.880000,0.100235,,,1,But somebody from Mumbai or Bangalore could very well learn Odissi,somebody from mumbai or bangalore could very well learn odyssey,but somebody from mumbai or bangalore could very well learn odissi,somebody from mumbai or bangalore could very well learn odyssey
gnani_prisma_v25,svarah_test_0094,success,0,0.000000,8,0,0,0,8,0.600343,3.168625,0.189465,,,1,and use them in our bath powders or,and use them in our bath powders or,and use them in our bath powders or,and use them in our bath powders or
gnani_prisma_v25,svarah_test_0095,success,0,0.111111,9,0,0,1,9,0.621359,7.183375,0.086500,,,1,"Well, I was not a student of English medium.",well i was a not a student of english medium,well i was not a student of english medium,well i was a not a student of english medium
gnani_prisma_v25,svarah_test_0096,success,0,0.000000,1,0,0,0,1,0.502982,0.850000,0.591743,,,1,agriculture,agriculture,agriculture,agriculture
gnani_prisma_v25,svarah_test_0097,success,0,0.285714,6,1,0,1,7,0.681622,3.803500,0.179209,,,1,its multiple subplots and the complicated plot,it's multiple subplots and the complicated plot,its multiple subplots and the complicated plot,it is multiple subplots and the complicated plot
gnani_prisma_v25,svarah_test_0098,success,0,0.000000,13,0,0,0,13,0.639873,8.324312,0.076868,,,1,So after the celebration all the materials that is gathered or collected are,so after the celebration all the materials that is gathered or collected are,so after the celebration all the materials that is gathered or collected are,so after the celebration all the materials that is gathered or collected are
gnani_prisma_v25,svarah_test_0099,success,0,0.105263,18,1,0,1,19,0.836761,11.592813,0.072179,,,1,Can you help in searching for ESIC Centres located in area with pincode 198753 and centre type IMP Clinic,can you help in searching for esic centers located in area with pin code one nine eight seven five three and center type imp clinic,can you help in searching for esic centers located in area with pincode 198753 and center type imp clinic,can you help in searching for esic centers located in area with pin code 198753 and center type imp clinic
gnani_prisma_v25,svarah_test_0100,success,0,0.000000,15,0,0,0,15,0.670186,6.168500,0.108646,,,1,Social media and online education platforms plays a vital role in the field of education.,social media and online education platforms plays a vital role in the field of education,social media and online education platforms plays a vital role in the field of education,social media and online education platforms plays a vital role in the field of education
gnani_prisma_v25,svarah_test_0101,success,0,1.000000,0,1,0,0,1,0.631871,0.546875,1.155422,,,1,Off,of,off,of
gnani_prisma_v25,svarah_test_0102,success,0,0.250000,7,1,0,1,8,0.649656,5.298687,0.122607,,,1,compare to other languages English has wider audience,compared to other languages english has a wider audience,compare to other languages english has wider audience,compared to other languages english has a wider audience
gnani_prisma_v25,svarah_test_0103,success,0,0.000000,8,0,0,0,8,0.953569,3.324125,0.286863,,,1,Bangalore is known as a city of entrepreneurs.,bangalore is known as a city of entrepreneurs,bangalore is known as a city of entrepreneurs,bangalore is known as a city of entrepreneurs
gnani_prisma_v25,svarah_test_0104,success,0,0.000000,19,0,0,0,19,0.836033,8.204875,0.101895,,,1,Tell me how to link multiple bank accounts and transfer money between my own accounts in Maharashtra Gramin Bank,tell me how to link multiple bank accounts and transfer money between my own accounts in maharashtra gramin bank,tell me how to link multiple bank accounts and transfer money between my own accounts in maharashtra gramin bank,tell me how to link multiple bank accounts and transfer money between my own accounts in maharashtra gramin bank
gnani_prisma_v25,svarah_test_0105,success,0,0.000000,1,0,0,0,1,0.568060,0.996687,0.569948,,,1,Previous,previous,previous,previous
gnani_prisma_v25,svarah_test_0106,success,0,0.100000,9,1,0,0,10,0.797098,3.796250,0.209970,,,1,Attacks targeting police have become common in the Nangarhar province,attacks targeting police have become common in the nangarh province,attacks targeting police have become common in the nangarhar province,attacks targeting police have become common in the nangarh province
gnani_prisma_v25,svarah_test_0107,success,0,0.111111,8,0,1,0,9,1.157401,4.240000,0.272972,,,1,"In North Bihar, there is a lot of flooding,",in north bihar there is lot of flooding,in north bihar there is a lot of flooding,in north bihar there is lot of flooding
gnani_prisma_v25,svarah_test_0108,success,0,0.100000,9,1,0,0,10,0.703806,4.359000,0.161460,,,1,Capturing candid moment can make a great portrait I think.,capturing canden moment can make a great portrait i think,capturing candid moment can make a great portrait i think,capturing canden moment can make a great portrait i think
gnani_prisma_v25,svarah_test_0109,success,0,0.000000,7,0,0,0,7,0.712891,3.001875,0.237482,,,1,The art and craft of our state,the art and craft of our state,the art and craft of our state,the art and craft of our state
